AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
18368,8358,Vishwanath Bagewadi,42,1,A1
18369,8358,Kavitha Naikar,27,2,A2
18370,8358,Savitha Shankar,30,2,A3
18371,8359,Padma Hiremath,15,2,A1
18372,8359,Suma Patil,30,2,A2
18373,8360,Asha Naik,15,2,A1
18374,8361,Shivanand Bhat,35,1,A1
18375,8362,Manoj Bhat,31,1,A1
18376,8363,Asha Bangera,35,2,A1
18377,8364,Bharathi Savanur,26,2,A1
18378,8364,Pushpa Raju,41,2,A2
18379,8364,Latha Naik,29,2,A3
18380,8365,Darshan Hegde,41,1,A1
18381,8366,Divya Raju,27,2,A1
18382,8367,Padma Savanur,45,2,A1
18383,8367,Santosh Nayak,31,1,A2
18384,8368,Ramesh Devi,43,1,A1
18385,8368,Manjunath Ganiger,27,1,A2
18386,8368,Shobha Shankar,18,2,A3
18387,8368,Kumaraswamy Angadi,54,1,A4
18388,8369,Bharathi Rao,26,2,A1
18389,8370,Ramesh Angadi,42,1,A1
18390,8370,Anand Bangera,31,1,A2
18391,8371,Jagadish Joshi,47,1,A1
18392,8371,Prasad Kumar,26,1,A2
18393,8371,Madhu Shetty,54,1,A3
18394,8372,Bharath Naik,25,1,A1
18395,8373,Madhu Poojary,44,1,A1
18396,8374,Shivakumar Prasad,17,1,A1
18397,8375,Divya Reddy,48,2,A1
18398,8376,Anil Prasad,32,1,A1
18399,8376,Radha Lamani,70,2,A2
18400,8376,Deepa Patil,15,2,A3
18401,8376,Srinivas Hosamani,15,3,A4
18402,8377,Gopal Desai,15,1,A1
18403,8377,Arun Angadi,52,1,A2
18404,8377,Deepak Raju,26,1,A3
18405,8378,Shilpa Kattimani,32,2,A1
18406,8379,Geetha Kumar,37,2,A1
18407,8380,Harish Poojary,19,1,A1
18408,8380,Ambika Kambli,47,2,A2
18409,8381,Sagar Bangera,15,1,A1
18410,8381,Hanumanthappa Kattimani,55,1,A2
18411,8382,Suresh Nayak,45,1,A1
18412,8382,Ravi Kambli,60,1,A2
18413,8383,Meena Salian,29,2,A1
18414,8383,Lakshmi Yadav,43,2,A2
18415,8383,Parvathi Shankar,15,2,A3
18416,8384,Savitha Shankar,30,2,A1
18417,8385,Arun Naikar,50,1,A1
18418,8385,Ganesh Gowda,15,1,A2
18419,8386,Rashmi Shetty,35,2,A1
18420,8386,Yogesh Naikar,29,1,A2
18421,8386,Ramesh Murthy,43,1,A3
18422,8386,Yashodha Bai,66,2,A4
18423,8387,Ashok Hiremath,55,1,A1
18424,8388,Madhu Hegde,25,1,A1
18425,8389,Kavitha Kumari,15,2,A1
18426,8389,Kavitha Yadav,44,2,A2
18427,8389,Ramesh Poojary,34,1,A3
18428,8389,Ravi Poojary,15,1,A4
18429,8390,Gopal Shankar,22,1,A1
18430,8391,Harish Poojary,28,1,A1
18431,8392,Ramesh Lamani,24,1,A1
18432,8392,Mohan Lamani,23,1,A2
18433,8392,Nagaraj Kulkarni,15,1,A3
18434,8392,Ravi Joshi,39,1,A4
18435,8393,Suma Ganiger,34,2,A1
18436,8394,Sachin Devi,43,1,A1
18437,8395,Shivakumar Meti,29,1,A1
18438,8395,Jagadish Shetty,47,1,A2
18439,8395,Divya Raju,15,2,A3
18440,8396,Renuka Kulkarni,32,2,A1
18441,8397,Shivanand Shankar,41,1,A1
18442,8398,Ravi Gowda,27,1,A1
18443,8398,Siddaraju Kattimani,36,1,A2
18444,8398,Ambika Salian,41,2,A3
18445,8398,Vasantha Murthy,15,2,A4
18446,8399,Shilpa Naik,15,2,A1
18447,8400,Parvathi Hiremath,42,2,A1
18448,8400,Kavitha Acharya,31,2,A2
18449,8400,Lakshmi Meti,33,2,A3
18450,8400,Siddaraju Acharya,19,1,A4
18451,8401,Surya Bhat,33,1,A1
18452,8401,Manoj Gowda,15,1,A2
18453,8401,Sharada Gupta,30,2,A3
18454,8402,Prasad Swamy,30,1,A1
18455,8402,Sagar Naikar,37,1,A2
18456,8403,Rajeshwari Meti,32,2,A1
18457,8403,Sachin Gupta,47,1,A2
18458,8404,Ashok Naikar,32,1,A1
18459,8404,Radha Lamani,70,2,A2
18460,8405,Siddaraju Nayak,42,1,A1
18461,8406,Darshan Naikar,59,1,A1
18462,8406,Santosh Meti,34,1,A2
18463,8407,Darshan Murthy,16,1,A1
18464,8408,Indira Kattimani,60,2,A1
18465,8408,Chetan Naik,27,1,A2
18466,8408,Nandish Kulkarni,30,1,A3
18467,8409,Umesh Murthy,29,1,A1
18468,8409,Nandish Kattimani,30,1,A2
18469,8409,Renuka Swamy,28,2,A3
18470,8410,Vidya Kattimani,38,2,A1
18471,8411,Darshan Ganiger,38,1,A1
18472,8412,Asha Kumar,17,2,A1
18473,8412,Girish Kattimani,15,3,A2
18474,8413,Shilpa Kulkarni,36,2,A1
18475,8413,Shobha Swamy,40,2,A2
18476,8414,Srinivas Swamy,33,1,A1
18477,8415,Prasad Kambli,47,1,A1
18478,8415,Jyothi Ganiger,43,2,A2
18479,8416,Umesh Hosamani,24,1,A1
18480,8416,Basavaraj Desai,26,1,A2
18481,8417,Swathi Salian,47,2,A1
18482,8417,Yashodha Swamy,38,3,A2
18483,8417,Mahesh Desai,28,1,A3
18484,8418,Hanumanthappa Kumar,18,1,A1
18485,8418,Ashok Hiremath,43,1,A2
18486,8419,Girish Raju,38,1,A1
18487,8420,Indira Kattimani,44,2,A1
18488,8421,Venkatesh Gupta,15,1,A1
18489,8421,Kavitha Nayak,30,2,A2
18490,8421,Prasad Gowda,30,1,A3
18491,8422,Darshan Prasad,21,1,A1
18492,8422,Vinay Siddi,32,1,A2
18493,8423,Anil Prasad,32,1,A1
18494,8424,Kavitha Patil,15,2,A1
18495,8424,Sachin Kumar,30,1,A2
18496,8425,Latha Kumar,31,2,A1
18497,8425,Saraswathi Naikar,35,2,A2
18498,8425,Mohan Kumar,29,1,A3
18499,8425,Lakshmi Kambli,37,2,A4
18500,8426,Shilpa Hegde,23,2,A1
18501,8426,Kiran Kattimani,25,1,A2
18502,8427,Bharathi Savanur,26,2,A1
18503,8427,Radha Savanur,22,2,A2
18504,8428,Vasantha Swamy,34,2,A1
18505,8429,Darshan Ganiger,27,1,A1
18506,8429,Naveen Shankar,41,1,A2
18507,8429,Savitha Bai,18,2,A3
18508,8430,Ramesh Siddi,24,1,A1
18509,8430,Asha Kumari,52,2,A2
18510,8430,Rashmi Devi,54,2,A3
18511,8431,Prakash Desai,18,1,A1
18512,8431,Hanumanthappa Lamani,19,1,A2
18513,8432,Deepak Naikar,15,1,A1
18514,8432,Ramesh Kambli,42,1,A2
18515,8432,Hanumanthappa Gupta,43,1,A3
18516,8433,Bharath Angadi,50,1,A1
18517,8433,Sachin Raju,26,1,A2
18518,8434,Nagesh Poojary,40,1,A1
18519,8435,Arun Hegde,28,1,A1
18520,8435,Saraswathi Bagewadi,40,2,A2
18521,8435,Nandini Bangera,35,2,A3
18522,8435,Bharath Hosamani,19,1,A4
18523,8436,Rekha Siddi,33,2,A1
18524,8437,Jyothi Murthy,35,2,A1
18525,8437,Pavan Lamani,40,1,A2
18526,8438,Nagaraj Naik,48,1,A1
18527,8438,Umesh Kulkarni,43,1,A2
18528,8438,Swathi Rao,36,2,A3
18529,8439,Vinay Shetty,30,1,A1
18530,8439,Shobha Kulkarni,32,2,A2
18531,8440,Ashok Joshi,24,1,A1
18532,8441,Pavan Naik,39,1,A1
18533,8442,Manoj Kambli,30,3,A1
18534,8443,Manjunath Gupta,31,1,A1
18535,8443,Lakshmi Yadav,40,2,A2
18536,8444,Anil Gowda,29,1,A1
18537,8444,Parvathi Bhat,27,2,A2
18538,8445,Hanumanthappa Reddy,28,1,A1
18539,8445,Kiran Bangera,40,1,A2
18540,8445,Siddaraju Bai,45,1,A3
18541,8446,Sunitha Kattimani,36,2,A1
18542,8446,Manjunath Naik,34,1,A2
18543,8446,Padma Joshi,15,2,A3
18544,8447,Sunitha Hosamani,31,2,A1
18545,8448,Shivanand Reddy,48,1,A1
18546,8448,Divya Swamy,33,2,A2
18547,8449,Vidya Salian,31,2,A1
18548,8449,Mangala Patil,46,2,A2
18549,8450,Prasad Poojary,26,1,A1
18550,8451,Ramesh Yadav,36,1,A1
18551,8451,Saraswathi Patil,59,2,A2
18552,8452,Pushpa Reddy,27,2,A1
18553,8452,Vishwanath Nayak,25,1,A2
18554,8453,Rajesh Acharya,41,1,A1
18555,8453,Vasantha Hosamani,37,2,A2
18556,8454,Indira Devi,23,2,A1
18557,8455,Bharathi Siddi,41,2,A1
18558,8456,Umesh Reddy,47,1,A1
18559,8456,Lakshmi Bagewadi,40,2,A2
18560,8456,Chetan Bagewadi,49,1,A3
18561,8456,Vinay Acharya,42,1,A4
18562,8457,Sachin Bai,37,1,A1
18563,8457,Latha Rao,27,2,A2
18564,8457,Darshan Angadi,29,1,A3
18565,8458,Chandrika Gowda,15,2,A1
18566,8458,Vasantha Shetty,15,3,A2
18567,8459,Shilpa Bangera,34,2,A1
18568,8460,Madhu Savanur,37,1,A1
18569,8461,Nandini Kattimani,28,2,A1
18570,8461,Mahesh Bangera,20,1,A2
18571,8462,Nandish Nayak,19,1,A1
18572,8463,Shobha Kambli,22,2,A1
18573,8463,Bharathi Hiremath,33,2,A2
18574,8464,Latha Raju,30,2,A1
18575,8464,Hanumanthappa Prasad,35,1,A2
18576,8464,Ravi Hiremath,15,1,A3
18577,8465,Nagaraj Devi,32,1,A1
18578,8465,Bharath Desai,34,1,A2
18579,8465,Saraswathi Bagewadi,28,2,A3
18580,8466,Vidya Meti,33,2,A1
18581,8467,Basavaraj Desai,26,1,A1
18582,8468,Vasantha Nayak,38,2,A1
18583,8468,Parvathi Yadav,19,2,A2
18584,8469,Yashodha Prasad,33,2,A1
18585,8470,Prasad Hegde,28,1,A1
18586,8471,Shobha Gupta,28,2,A1
18587,8472,Umesh Bangera,15,1,A1
18588,8473,Suma Patil,25,2,A1
18589,8473,Hanumanthappa Savanur,26,1,A2
18590,8473,Nagaraj Kumari,15,1,A3
18591,8474,Shivanand Acharya,22,1,A1
18592,8474,Chetan Bangera,21,1,A2
18593,8475,Yogesh Bangera,34,1,A1
18594,8475,Deepak Kambli,19,1,A2
18595,8475,Basavaraj Lamani,29,1,A3
18596,8475,Anil Yadav,34,1,A4
18597,8476,Nagaraj Naikar,35,1,A1
18598,8476,Jyothi Gowda,23,2,A2
18599,8476,Geetha Hiremath,43,2,A3
18600,8477,Lakshmi Prasad,42,2,A1
18601,8477,Shilpa Lamani,41,2,A2
18602,8478,Shivanand Meti,32,1,A1
18603,8479,Yashodha Prasad,33,2,A1
18604,8479,Santosh Yadav,38,1,A2
18605,8480,Vasantha Prasad,15,3,A1
18606,8480,Sunitha Naikar,15,2,A2
18607,8480,Venkatesh Ganiger,31,1,A3
18608,8481,Shivanand Kulkarni,27,1,A1
18609,8481,Venkatesh Kattimani,35,1,A2
18610,8482,Sachin Bhat,27,1,A1
18611,8483,Rekha Shetty,15,2,A1
18612,8483,Gopal Angadi,29,1,A2
18613,8484,Shivakumar Hiremath,23,1,A1
18614,8484,Nagesh Poojary,40,1,A2
18615,8484,Nagaraj Naik,16,1,A3
18616,8485,Deepak Acharya,34,1,A1
18617,8485,Deepak Poojary,15,1,A2
18618,8485,Arun Patil,42,1,A3
18619,8486,Surya Hiremath,41,1,A1
18620,8487,Indira Naik,53,2,A1
18621,8487,Ambika Nayak,37,2,A2
18622,8488,Anitha Salian,32,2,A1
18623,8489,Shobha Prasad,15,2,A1
18624,8490,Roopa Naik,22,2,A1
18625,8491,Arun Rao,34,1,A1
18626,8492,Chetan Nayak,22,1,A1
18627,8492,Yogesh Hegde,43,1,A2
18628,8492,Bharathi Reddy,43,2,A3
18629,8493,Yashodha Devi,25,2,A1
18630,8493,Sagar Shetty,52,1,A2
18631,8494,Suma Bangera,30,2,A1
18632,8494,Divya Kumar,33,2,A2
18633,8495,Srinivas Bhat,46,1,A1
18634,8496,Renuka Kulkarni,19,2,A1
18635,8496,Chetan Bhat,46,1,A2
18636,8496,Shivanand Kulkarni,26,1,A3
18637,8496,Srinivas Naikar,51,1,A4
18638,8497,Krishna Kambli,38,1,A1
18639,8497,Santosh Angadi,56,1,A2
18640,8497,Shilpa Angadi,39,2,A3
18641,8498,Girish Shankar,32,1,A1
18642,8498,Shilpa Hiremath,33,2,A2
18643,8499,Shivanand Nayak,19,1,A1
18644,8500,Pooja Shetty,32,2,A1
18645,8500,Gopal Siddi,15,1,A2
18646,8501,Kiran Patil,35,1,A1
18647,8501,Ravi Hosamani,19,1,A2
18648,8501,Anand Kumari,27,1,A3
18649,8502,Vishwanath Kambli,44,1,A1
18650,8503,Kiran Bagewadi,33,1,A1
18651,8503,Harish Naik,26,1,A2
18652,8504,Girish Naikar,38,1,A1
18653,8504,Deepak Angadi,31,1,A2
18654,8505,Sunitha Bai,37,2,A1
18655,8506,Rashmi Ganiger,30,2,A1
18656,8506,Anitha Hiremath,37,2,A2
18657,8506,Priya Lamani,42,2,A3
18658,8507,Priya Naik,47,2,A1
18659,8508,Indira Kulkarni,50,2,A1
18660,8508,Madhu Desai,21,1,A2
18661,8509,Basavaraj Gowda,20,1,A1
18662,8509,Bharath Reddy,43,1,A2
18663,8509,Bharathi Angadi,29,2,A3
18664,8510,Surya Joshi,38,1,A1
18665,8510,Nagaraj Lamani,15,1,A2
18666,8510,Roopa Joshi,20,2,A3
18667,8510,Mohan Hiremath,39,1,A4
18668,8511,Anand Savanur,31,1,A1
18669,8512,Latha Kumari,44,3,A1
18670,8512,Arun Siddi,15,1,A2
18671,8513,Parvathi Hegde,28,2,A1
18672,8513,Bharath Lamani,30,1,A2
18673,8514,Renuka Gupta,26,2,A1
18674,8514,Pushpa Raju,36,2,A2
18675,8515,Swathi Patil,38,2,A1
18676,8515,Saraswathi Bagewadi,31,2,A2
18677,8516,Santosh Salian,31,1,A1
18678,8516,Manoj Kattimani,46,1,A2
18679,8517,Mohan Acharya,27,1,A1
18680,8517,Vinay Kumar,40,1,A2
18681,8517,Basavaraj Bhat,32,1,A3
18682,8518,Lakshmi Siddi,26,2,A1
18683,8518,Pushpa Lamani,51,2,A2
18684,8518,Parvathi Angadi,23,2,A3
18685,8519,Yogesh Shankar,36,1,A1
18686,8520,Nagesh Poojary,15,1,A1
18687,8521,Jagadish Murthy,39,1,A1
18688,8522,Prasad Nayak,43,1,A1
18689,8522,Sharada Reddy,15,2,A2
18690,8522,Sachin Prasad,30,1,A3
18691,8523,Vinay Joshi,27,1,A1
18692,8523,Santosh Kulkarni,22,1,A2
18693,8524,Kamala Kumar,45,2,A1
18694,8524,Venkatesh Desai,43,1,A2
18695,8525,Sachin Gowda,33,1,A1
18696,8526,Vasantha Kulkarni,46,2,A1
18697,8527,Shankar Meti,25,1,A1
18698,8528,Jyothi Hegde,43,2,A1
18699,8529,Saraswathi Naikar,21,2,A1
18700,8529,Ravi Murthy,17,1,A2
18701,8530,Pavan Kambli,30,1,A1
18702,8531,Ganesh Ganiger,15,1,A1
18703,8531,Manoj Shetty,33,1,A2
18704,8532,Venkatesh Bagewadi,36,1,A1
18705,8533,Swathi Bagewadi,33,2,A1
18706,8533,Manjunath Angadi,21,1,A2
18707,8533,Ramesh Salian,22,1,A3
18708,8533,Suma Prasad,49,2,A4
18709,8534,Shilpa Gupta,45,2,A1
18710,8534,Ramesh Yadav,33,1,A2
18711,8534,Venkatesh Raju,17,1,A3
18712,8534,Chetan Angadi,33,1,A4
18713,8535,Shivanand Hegde,39,1,A1
18714,8536,Surya Bai,37,1,A1
18715,8536,Geetha Hiremath,29,2,A2
18716,8537,Sachin Nayak,28,1,A1
18717,8537,Geetha Yadav,27,2,A2
18718,8537,Harish Bai,44,1,A3
18719,8538,Chetan Meti,48,1,A1
18720,8538,Harish Kulkarni,34,1,A2
18721,8538,Arun Yadav,15,1,A3
18722,8538,Siddaraju Kattimani,36,1,A4
18723,8539,Geetha Hegde,21,2,A1
18724,8539,Indira Raju,19,2,A2
18725,8539,Anand Hegde,23,1,A3
18726,8540,Manoj Kambli,30,3,A1
18727,8541,Santosh Gowda,15,1,A1
18728,8541,Sneha Reddy,37,2,A2
18729,8542,Pushpa Acharya,27,2,A1
18730,8543,Swathi Murthy,45,2,A1
18731,8544,Anand Bangera,31,1,A1
18732,8545,Priya Acharya,36,2,A1
18733,8545,Mangala Joshi,42,2,A2
18734,8546,Vidya Meti,33,2,A1
18735,8546,Vishwanath Rao,47,1,A2
18736,8547,Surya Devi,45,1,A1
18737,8548,Chetan Reddy,35,1,A1
18738,8549,Basavaraj Swamy,34,1,A1
18739,8550,Ambika Desai,39,2,A1
18740,8551,Roopa Bagewadi,31,2,A1
18741,8551,Nandish Joshi,15,1,A2
18742,8552,Basavaraj Nayak,24,1,A1
18743,8552,Renuka Yadav,15,2,A2
18744,8552,Kumaraswamy Naikar,38,1,A3
18745,8552,Prakash Bhat,31,1,A4
18746,8553,Ravi Salian,23,1,A1
18747,8554,Chetan Swamy,36,1,A1
18748,8554,Kamala Meti,34,2,A2
18749,8555,Prasad Kambli,47,1,A1
18750,8555,Ambika Kattimani,22,2,A2
18751,8555,Anil Murthy,36,1,A3
18752,8555,Roopa Reddy,47,2,A4
18753,8556,Siddaraju Naikar,18,1,A1
18754,8557,Madhu Poojary,44,1,A1
18755,8557,Umesh Kulkarni,44,1,A2
18756,8558,Sneha Naik,52,3,A1
18757,8558,Vidya Kattimani,38,2,A2
18758,8559,Kamala Hegde,26,2,A1
18759,8559,Ganesh Bagewadi,50,3,A2
18760,8559,Anand Kulkarni,16,1,A3
18761,8560,Kamala Lamani,53,2,A1
18762,8561,Rajesh Kambli,31,1,A1
18763,8561,Harish Reddy,37,1,A2
18764,8561,Girish Meti,19,1,A3
18765,8561,Krishna Kumari,22,1,A4
18766,8562,Chetan Meti,48,1,A1
18767,8562,Madhu Shetty,54,1,A2
18768,8562,Naveen Shetty,33,1,A3
18769,8562,Vasantha Yadav,24,2,A4
18770,8563,Pooja Reddy,46,2,A1
18771,8563,Sagar Joshi,29,1,A2
18772,8564,Venkatesh Salian,52,1,A1
18773,8564,Sharada Gupta,50,2,A2
18774,8564,Nagaraj Bhat,31,1,A3
18775,8565,Geetha Kumari,42,2,A1
18776,8565,Indira Kulkarni,51,2,A2
18777,8565,Mohan Kattimani,34,1,A3
18778,8566,Arun Angadi,25,1,A1
18779,8566,Shivanand Hiremath,39,1,A2
18780,8566,Saraswathi Bangera,18,2,A3
18781,8567,Nagesh Kumari,23,1,A1
18782,8568,Latha Poojary,40,2,A1
18783,8569,Chandrashekar Shankar,35,1,A1
18784,8570,Chandrashekar Bai,31,1,A1
18785,8570,Lakshmi Angadi,33,2,A2
18786,8570,Ganesh Siddi,42,1,A3
18787,8570,Nandish Kattimani,30,1,A4
18788,8571,Darshan Bhat,22,1,A1
18789,8572,Ramesh Siddi,32,1,A1
18790,8573,Asha Swamy,59,2,A1
18791,8574,Mohan Poojary,19,1,A1
18792,8574,Santosh Angadi,25,1,A2
18793,8574,Yashodha Shetty,35,2,A3
18794,8575,Darshan Angadi,37,1,A1
18795,8575,Surya Kattimani,30,1,A2
18796,8576,Anand Acharya,25,1,A1
18797,8577,Renuka Kumari,15,2,A1
18798,8577,Vasantha Murthy,15,2,A2
18799,8578,Chandrashekar Patil,27,1,A1
18800,8579,Mahesh Hosamani,15,1,A1
18801,8579,Darshan Gowda,22,1,A2
18802,8580,Indira Kumar,15,2,A1
18803,8580,Ganesh Murthy,57,1,A2
18804,8581,Vishwanath Gupta,39,1,A1
18805,8582,Bharath Joshi,37,1,A1
18806,8582,Bharathi Kattimani,43,2,A2
18807,8583,Shivakumar Gupta,23,1,A1
18808,8583,Indira Prasad,28,2,A2
18809,8583,Girish Gupta,58,1,A3
18810,8583,Bharathi Savanur,26,2,A4
18811,8584,Umesh Reddy,47,1,A1
18812,8584,Lakshman Prasad,20,1,A2
18813,8584,Priya Siddi,36,2,A3
18814,8584,Yogesh Salian,51,1,A4
18815,8585,Darshan Hiremath,29,1,A1
18816,8586,Asha Patil,28,2,A1
18817,8587,Meena Kumari,46,2,A1
18818,8587,Siddaraju Reddy,28,1,A2
18819,8588,Divya Rao,15,2,A1
18820,8588,Srinivas Lamani,33,1,A2
18821,8588,Gopal Joshi,46,1,A3
18822,8589,Suma Siddi,30,2,A1
18823,8589,Harish Bagewadi,38,1,A2
18824,8590,Ramesh Murthy,43,1,A1
18825,8591,Prasad Naikar,52,1,A1
18826,8591,Pushpa Kumar,31,2,A2
18827,8591,Chandrashekar Naikar,34,1,A3
18828,8591,Kumaraswamy Gupta,49,1,A4
18829,8592,Radha Murthy,50,2,A1
18830,8592,Chandrika Kambli,41,2,A2
18831,8592,Arun Bhat,42,1,A3
18832,8593,Hanumanthappa Hegde,47,1,A1
18833,8593,Naveen Ganiger,37,1,A2
18834,8594,Gopal Patil,46,1,A1
18835,8594,Renuka Hegde,34,2,A2
18836,8595,Shobha Murthy,31,2,A1
18837,8596,Prasad Bai,41,1,A1
18838,8597,Suma Siddi,30,2,A1
18839,8597,Prasad Bai,24,1,A2
18840,8597,Ambika Swamy,38,2,A3
18841,8598,Sharada Poojary,36,2,A1
18842,8598,Bharath Gowda,33,1,A2
18843,8599,Darshan Ganiger,27,1,A1
18844,8599,Harish Gupta,38,1,A2
18845,8599,Suresh Murthy,24,1,A3
18846,8600,Kumaraswamy Prasad,24,1,A1
18847,8601,Nagesh Shetty,39,1,A1
18848,8602,Manjunath Lamani,30,1,A1
18849,8602,Latha Bhat,43,2,A2
18850,8603,Venkatesh Bai,28,1,A1
18851,8603,Saraswathi Bagewadi,68,2,A2
18852,8604,Latha Siddi,26,2,A1
18853,8604,Kavitha Kumar,33,2,A2
18854,8604,Vinay Hegde,28,1,A3
18855,8604,Deepa Salian,34,2,A4
18856,8605,Jagadish Meti,27,1,A1
18857,8605,Bharathi Kattimani,46,2,A2
18858,8606,Suma Kattimani,18,2,A1
18859,8607,Swathi Bhat,15,2,A1
18860,8607,Pooja Salian,28,2,A2
18861,8607,Bharathi Siddi,15,2,A3
18862,8608,Kumaraswamy Gupta,49,1,A1
18863,8608,Radha Kattimani,35,2,A2
18864,8608,Sagar Bagewadi,33,1,A3
18865,8609,Naveen Siddi,45,1,A1
18866,8609,Sneha Joshi,15,2,A2
18867,8609,Rekha Devi,15,2,A3
18868,8610,Umesh Kulkarni,44,1,A1
18869,8610,Chandrika Bai,45,2,A2
18870,8610,Anitha Gupta,15,2,A3
18871,8611,Bharath Acharya,43,1,A1
18872,8612,Pushpa Hosamani,49,2,A1
18873,8612,Latha Bhat,43,2,A2
18874,8613,Nandish Salian,47,1,A1
18875,8614,Nagesh Kambli,35,1,A1
18876,8614,Prasad Gupta,29,1,A2
18877,8614,Sagar Hiremath,22,1,A3
18878,8615,Umesh Lamani,41,1,A1
18879,8616,Prakash Siddi,22,1,A1
18880,8617,Rekha Swamy,29,2,A1
18881,8617,Anil Kumari,18,1,A2
18882,8618,Priya Meti,27,2,A1
18883,8618,Naveen Siddi,47,1,A2
18884,8618,Padma Gupta,30,2,A3
18885,8618,Pooja Hegde,26,2,A4
18886,8619,Indira Kulkarni,51,2,A1
18887,8619,Ganesh Bangera,21,1,A2
18888,8620,Lakshmi Gowda,44,2,A1
18889,8620,Vidya Kumar,42,2,A2
18890,8620,Nandini Naikar,15,2,A3
18891,8620,Ashok Naik,52,1,A4
18892,8621,Suresh Kattimani,21,1,A1
18893,8621,Ashok Angadi,51,1,A2
18894,8621,Pavan Yadav,53,1,A3
18895,8622,Shivakumar Meti,29,1,A1
18896,8622,Jagadish Rao,47,1,A2
18897,8622,Renuka Prasad,26,2,A3
18898,8623,Arun Hosamani,53,1,A1
18899,8623,Padma Gupta,15,2,A2
18900,8623,Sachin Ganiger,18,1,A3
18901,8624,Anitha Siddi,42,2,A1
18902,8624,Deepak Hegde,41,1,A2
18903,8624,Roopa Prasad,41,2,A3
18904,8624,Nandini Desai,17,2,A4
18905,8625,Ashok Gupta,29,1,A1
18906,8625,Jagadish Hegde,26,1,A2
18907,8626,Vishwanath Gupta,17,1,A1
18908,8627,Shobha Kumari,26,2,A1
18909,8628,Divya Raju,15,2,A1
18910,8628,Prasad Poojary,30,1,A2
18911,8629,Sagar Bangera,45,1,A1
18912,8630,Ramesh Salian,33,1,A1
18913,8631,Roopa Nayak,37,2,A1
18914,8632,Hanumanthappa Hegde,47,1,A1
18915,8632,Suresh Hegde,45,1,A2
18916,8633,Arun Bangera,26,1,A1
18917,8633,Parvathi Bagewadi,15,2,A2
18918,8633,Manoj Bhat,31,1,A3
18919,8633,Shivanand Gowda,15,1,A4
18920,8634,Ganesh Kumari,41,1,A1
18921,8635,Surya Kumar,16,1,A1
18922,8635,Suma Hiremath,58,2,A2
18923,8636,Sharada Kumari,37,2,A1
18924,8636,Ambika Kumar,27,2,A2
18925,8637,Manjunath Desai,32,1,A1
18926,8638,Deepak Ganiger,30,1,A1
18927,8639,Anil Gowda,38,1,A1
18928,8639,Nandish Murthy,34,1,A2
18929,8640,Geetha Reddy,49,2,A1
18930,8640,Jyothi Ganiger,43,2,A2
18931,8640,Kamala Meti,34,2,A3
18932,8640,Manoj Patil,34,1,A4
18933,8641,Ashok Meti,15,1,A1
18934,8641,Deepak Kumar,52,1,A2
18935,8641,Vishwanath Naikar,39,1,A3
18936,8642,Latha Gowda,31,2,A1
18937,8642,Indira Bagewadi,46,2,A2
18938,8642,Rajesh Gupta,35,1,A3
18939,8642,Chandrashekar Bai,28,1,A4
18940,8643,Umesh Desai,47,1,A1
18941,8643,Suresh Angadi,30,1,A2
18942,8644,Mahesh Joshi,49,1,A1
18943,8644,Ramesh Poojary,34,1,A2
18944,8644,Deepa Lamani,32,2,A3
18945,8645,Lakshman Bangera,26,1,A1
18946,8645,Lakshmi Siddi,26,2,A2
18947,8645,Krishna Ganiger,23,1,A3
18948,8646,Shivanand Hosamani,42,1,A1
18949,8646,Shivakumar Bai,15,1,A2
18950,8647,Vinay Joshi,25,1,A1
18951,8647,Suresh Shetty,31,1,A2
18952,8648,Sunitha Nayak,27,2,A1
18953,8648,Anitha Hegde,49,2,A2
18954,8648,Anand Naikar,32,1,A3
18955,8649,Ganesh Savanur,50,1,A1
18956,8649,Saraswathi Bhat,36,2,A2
18957,8649,Ravi Poojary,26,1,A3
18958,8650,Sagar Patil,27,1,A1
18959,8651,Indira Murthy,15,2,A1
18960,8652,Nagesh Raju,47,1,A1
18961,8652,Basavaraj Ganiger,31,1,A2
18962,8652,Sagar Bagewadi,43,1,A3
18963,8652,Rajeshwari Yadav,39,2,A4
18964,8653,Darshan Bai,49,1,A1
18965,8653,Sachin Meti,26,1,A2
18966,8654,Rashmi Salian,30,2,A1
18967,8655,Mahesh Ganiger,15,1,A1
18968,8655,Umesh Joshi,32,1,A2
18969,8656,Hanumanthappa Patil,54,1,A1
18970,8656,Sachin Bhat,41,1,A2
18971,8656,Savitha Prasad,39,2,A3
18972,8656,Shivanand Bhat,55,1,A4
18973,8657,Deepak Bhat,39,1,A1
18974,8658,Saraswathi Bhat,36,2,A1
18975,8658,Sagar Shetty,29,1,A2
18976,8658,Kumaraswamy Nayak,24,1,A3
18977,8659,Manjunath Lamani,20,1,A1
18978,8659,Pooja Murthy,40,2,A2
18979,8659,Krishna Acharya,29,1,A3
18980,8659,Deepa Devi,25,2,A4
18981,8660,Deepa Devi,25,2,A1
18982,8660,Siddaraju Nayak,42,1,A2
18983,8660,Deepa Gowda,34,2,A3
18984,8660,Prasad Hegde,30,1,A4
18985,8661,Nagesh Kumari,23,1,A1
18986,8661,Saraswathi Hosamani,44,2,A2
18987,8661,Deepak Yadav,34,1,A3
18988,8661,Lakshmi Hegde,15,2,A4
