VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
12442,7805,Manoj Shankar,26,1,0
12443,7806,Shivakumar Shetty,35,1,0
12444,7807,Ravi Joshi,31,1,0
12445,7807,Hanumanthappa Gowda,25,1,0
12446,7808,Ganesh Murthy,43,1,0
12447,7808,Rajesh Salian,33,1,0
12448,7809,Suresh Hegde,21,1,0
12449,7810,Rajesh Angadi,46,1,0
12450,7810,Arun Siddi,44,1,0
12451,7811,Jyothi Kambli,33,2,0
12452,7812,Jyothi Hegde,25,2,0
12453,7812,Yogesh Bangera,34,1,0
12454,7813,Meena Naikar,20,2,0
12455,7814,Bharath Joshi,20,1,0
12456,7814,Ganesh Gupta,25,1,0
12457,7814,Mohan Gupta,37,1,0
12458,7815,Mahesh Bangera,36,1,0
12459,7815,Roopa Kumari,43,2,0
12460,7816,Latha Raju,30,2,0
12461,7817,Sachin Naik,19,1,0
12462,7818,Manjunath Naikar,30,1,0
12463,7819,Parvathi Patil,43,2,0
12464,7819,Mohan Desai,44,1,0
12465,7820,Parvathi Poojary,37,2,0
12466,7821,Basavaraj Rao,29,1,0
12467,7822,Yogesh Murthy,20,1,0
12468,7823,Surya Kattimani,17,1,0
12469,7824,Ravi Nayak,28,1,0
12470,7825,Ashok Kumar,38,1,0
12471,7826,Surya Hosamani,37,1,0
12472,7827,Saraswathi Hosamani,30,2,0
12473,7828,Rajeshwari Bagewadi,35,2,0
12474,7829,Kumaraswamy Angadi,31,1,0
12475,7830,Sachin Naik,39,1,0
12476,7831,Deepa Kambli,15,2,0
12477,7832,Nandish Shetty,41,1,0
12478,7832,Kavitha Joshi,22,2,0
12479,7833,Suresh Hiremath,15,1,0
12480,7833,Umesh Yadav,28,1,0
12481,7833,Darshan Hiremath,38,1,0
12482,7834,Savitha Kattimani,39,2,0
12483,7835,Latha Salian,39,2,0
12484,7836,Manjunath Bai,26,1,0
12485,7837,Ramesh Shankar,39,1,0
12486,7838,Renuka Prasad,25,2,0
12487,7838,Latha Salian,39,2,0
12488,7839,Manoj Prasad,29,1,0
12489,7840,Ashok Meti,15,1,0
12490,7840,Arun Siddi,15,1,0
12491,7841,Shivanand Ganiger,35,1,0
12492,7841,Shankar Bagewadi,32,1,0
12493,7842,Basavaraj Gowda,20,1,0
12494,7842,Prakash Raju,24,1,0
12495,7842,Rajeshwari Acharya,38,2,0
12496,7843,Yogesh Devi,27,1,0
12497,7843,Jyothi Yadav,19,2,0
12498,7844,Mahesh Meti,30,1,0
12499,7844,Girish Shankar,15,1,0
12500,7845,Yashodha Yadav,26,2,0
12501,7846,Kavitha Siddi,29,2,0
12502,7846,Ravi Patil,37,1,0
12503,7847,Jagadish Yadav,52,1,0
12504,7848,Santosh Desai,46,1,0
12505,7848,Shankar Bagewadi,40,1,0
12506,7849,Radha Kumar,34,2,0
12507,7849,Mangala Bagewadi,40,2,0
12508,7850,Bharathi Bagewadi,35,2,0
12509,7850,Rajesh Savanur,18,1,0
12510,7851,Shivakumar Kumari,21,1,0
12511,7851,Anil Kattimani,40,1,0
12512,7852,Harish Bagewadi,15,1,0
12513,7853,Krishna Devi,41,1,0
12514,7854,Rajesh Kattimani,29,1,0
12515,7855,Siddaraju Hegde,53,1,0
12516,7855,Shivanand Shankar,41,1,0
12517,7856,Arun Hiremath,24,1,0
12518,7857,Anand Hegde,44,1,0
12519,7858,Umesh Angadi,38,1,0
12520,7858,Harish Reddy,37,1,0
12521,7858,Siddaraju Bai,45,1,0
12522,7859,Rajesh Savanur,27,1,0
12523,7859,Geetha Desai,26,2,0
12524,7860,Renuka Devi,51,2,0
12525,7861,Renuka Raju,24,2,0
12526,7861,Indira Kambli,17,2,0
12527,7862,Hanumanthappa Bangera,41,1,0
12528,7863,Anil Rao,38,1,0
12529,7863,Shankar Yadav,29,1,0
12530,7864,Mohan Lamani,43,1,0
12531,7865,Kumaraswamy Desai,43,1,0
12532,7865,Jagadish Yadav,52,1,0
12533,7865,Chandrika Hiremath,38,2,0
12534,7866,Bharathi Hegde,35,2,0
12535,7867,Ramesh Desai,45,1,0
12536,7868,Ambika Naik,43,2,0
12537,7868,Ramesh Devi,15,1,0
12538,7869,Mohan Reddy,28,1,0
12539,7869,Shivanand Bagewadi,28,1,0
12540,7870,Girish Salian,30,1,0
12541,7871,Prasad Devi,36,1,0
12542,7872,Vishwanath Bagewadi,42,1,0
12543,7872,Manoj Kambli,43,1,0
12544,7873,Anil Kattimani,21,1,0
12545,7874,Sharada Swamy,45,2,0
12546,7875,Lakshmi Salian,42,2,0
12547,7876,Krishna Kumari,22,1,0
12548,7877,Venkatesh Savanur,20,1,0
12549,7878,Mohan Savanur,60,1,0
12550,7879,Anand Bangera,42,1,0
12551,7880,Rekha Joshi,17,2,0
12552,7881,Indira Salian,25,2,0
12553,7882,Divya Raju,27,2,0
12554,7883,Sharada Murthy,19,2,0
12555,7884,Shankar Bangera,25,1,0
12556,7884,Anand Patil,30,1,0
12557,7885,Pavan Naik,41,1,0
12558,7885,Darshan Bai,49,1,0
12559,7886,Yashodha Shankar,23,2,0
12560,7887,Kamala Naikar,34,2,0
12561,7887,Savitha Kumar,31,2,0
12562,7888,Padma Bangera,41,2,0
12563,7889,Geetha Shetty,49,2,0
12564,7889,Ramesh Kattimani,34,1,1
12565,7890,Rajesh Kumari,38,1,0
12566,7891,Deepak Kumari,15,1,0
12567,7892,Mangala Swamy,15,2,0
12568,7892,Yashodha Gowda,15,2,0
12569,7892,Shobha Angadi,27,2,0
12570,7893,Saraswathi Siddi,46,2,0
12571,7894,Umesh Kumar,36,1,0
12572,7895,Ramesh Siddi,32,1,0
12573,7896,Deepak Kumar,52,1,1
12574,7897,Girish Raju,35,1,0
12575,7898,Venkatesh Gupta,31,1,0
12576,7899,Manjunath Shetty,15,1,0
12577,7899,Nandish Gowda,37,1,0
12578,7900,Umesh Kulkarni,44,1,0
12579,7900,Jagadish Swamy,50,1,0
12580,7901,Priya Shankar,42,2,0
12581,7901,Parvathi Acharya,27,2,0
12582,7902,Anil Lamani,25,1,0
12583,7902,Pavan Shetty,32,1,0
12584,7902,Sachin Meti,42,1,0
12585,7903,Padma Yadav,25,2,0
12586,7904,Renuka Shankar,37,2,0
12587,7905,Basavaraj Swamy,37,1,0
12588,7906,Chetan Kumari,35,1,0
12589,7906,Gopal Naik,40,1,0
12590,7907,Sneha Meti,29,2,0
12591,7908,Hanumanthappa Kulkarni,36,1,0
12592,7909,Arun Bai,34,1,0
12593,7909,Kavitha Reddy,61,2,0
12594,7909,Geetha Rao,21,2,0
12595,7910,Divya Hegde,34,2,0
12596,7911,Parvathi Bagewadi,15,2,0
12597,7912,Girish Desai,15,1,0
12598,7913,Radha Angadi,25,2,0
12599,7913,Saraswathi Bagewadi,28,2,0
12600,7914,Sachin Joshi,30,1,0
12601,7914,Kamala Hiremath,46,3,0
12602,7915,Chandrika Shetty,15,2,0
12603,7915,Surya Kattimani,17,1,0
12604,7916,Ambika Yadav,22,2,0
12605,7916,Siddaraju Nayak,42,1,0
12606,7917,Bharath Naik,24,1,0
12607,7918,Basavaraj Raju,15,1,0
12608,7919,Kumaraswamy Hiremath,44,1,0
12609,7920,Mahesh Gupta,15,1,0
12610,7921,Sachin Bai,37,1,0
12611,7921,Lakshman Bangera,33,1,0
12612,7922,Lakshman Savanur,33,1,0
12613,7923,Suma Joshi,48,2,0
12614,7924,Swathi Hiremath,49,2,0
12615,7925,Bharathi Joshi,21,2,0
12616,7926,Vasantha Kumari,42,2,0
12617,7927,Vinay Kumari,33,1,0
12618,7927,Siddaraju Lamani,37,1,0
12619,7927,Chetan Yadav,39,1,0
12620,7928,Arun Naikar,50,1,0
12621,7928,Sneha Swamy,35,2,0
12622,7929,Chetan Shetty,15,1,0
12623,7930,Nagaraj Bhat,54,1,0
12624,7931,Pavan Prasad,23,1,0
12625,7931,Vasantha Ganiger,33,2,0
12626,7932,Manjunath Hosamani,54,1,0
12627,7932,Siddaraju Raju,48,1,0
12628,7933,Ambika Desai,43,2,0
12629,7933,Ravi Shankar,31,1,0
12630,7934,Manjunath Naikar,38,1,0
12631,7935,Sagar Bhat,43,1,0
12632,7935,Prakash Naikar,34,1,0
12633,7936,Rajeshwari Desai,41,2,0
12634,7936,Nagaraj Acharya,22,1,0
12635,7936,Bharath Reddy,43,1,0
12636,7937,Sneha Meti,18,2,0
12637,7937,Gopal Poojary,28,1,0
12638,7937,Mohan Murthy,19,1,0
12639,7938,Bharath Savanur,34,1,1
12640,7939,Krishna Kambli,38,1,0
12641,7940,Nandini Kumari,34,2,0
12642,7941,Pushpa Poojary,26,3,0
12643,7942,Anil Kattimani,21,1,0
12644,7942,Santosh Shetty,28,1,0
12645,7943,Siddaraju Prasad,40,1,0
12646,7944,Yashodha Shankar,26,2,0
12647,7945,Santosh Angadi,56,1,0
12648,7946,Darshan Siddi,55,1,0
12649,7946,Gopal Siddi,60,1,0
12650,7947,Shivanand Naikar,17,1,0
12651,7947,Geetha Bangera,35,2,0
12652,7948,Harish Acharya,39,1,0
12653,7949,Krishna Devi,28,1,0
12654,7950,Shankar Bangera,28,1,0
12655,7951,Kiran Kumar,57,1,0
12656,7952,Vishwanath Patil,55,1,0
12657,7952,Kamala Kumar,45,2,0
12658,7953,Mangala Gowda,21,2,0
12659,7953,Sunitha Bangera,32,2,0
12660,7954,Mahesh Patil,52,1,0
12661,7955,Roopa Poojary,25,2,0
12662,7956,Mangala Kumari,33,2,0
12663,7957,Pooja Hegde,26,2,0
12664,7957,Bharath Devi,33,1,0
12665,7958,Prasad Lamani,44,1,0
12666,7959,Radha Angadi,25,2,0
12667,7960,Geetha Poojary,51,3,0
12668,7960,Lakshman Shetty,17,1,0
12669,7961,Pavan Hosamani,18,1,0
12670,7961,Deepak Shankar,56,1,0
12671,7962,Darshan Gowda,26,1,0
12672,7962,Sneha Gupta,36,2,0
12673,7963,Latha Salian,39,2,0
12674,7964,Deepak Kambli,19,1,0
12675,7964,Parvathi Murthy,49,2,0
12676,7965,Chandrika Salian,26,2,0
12677,7966,Vishwanath Devi,29,1,0
12678,7966,Kiran Gowda,31,1,0
12679,7967,Venkatesh Kumar,36,1,0
12680,7968,Latha Hiremath,46,2,0
12681,7969,Arun Yadav,33,1,1
12682,7970,Vasantha Murthy,25,2,0
12683,7971,Chandrika Kambli,33,2,0
12684,7971,Srinivas Lamani,24,1,0
12685,7971,Nandini Acharya,45,2,0
12686,7972,Ganesh Joshi,27,1,0
12687,7973,Yogesh Bai,50,1,0
12688,7974,Geetha Salian,15,2,0
12689,7975,Sagar Prasad,32,1,0
12690,7975,Kavitha Nayak,30,2,0
12691,7976,Shivakumar Patil,31,1,0
12692,7976,Krishna Gowda,36,1,0
12693,7977,Vinay Acharya,29,1,0
12694,7978,Shivanand Bhat,19,1,0
12695,7978,Sachin Meti,33,1,0
12696,7979,Nandish Salian,23,1,0
12697,7979,Arun Patil,15,1,0
12698,7980,Umesh Angadi,38,1,0
12699,7981,Harish Swamy,20,1,0
12700,7982,Manjunath Kumar,40,1,0
12701,7982,Shankar Kumar,42,1,0
12702,7983,Vishwanath Gupta,15,1,0
12703,7984,Manjunath Bangera,31,1,0
12704,7984,Kamala Naikar,34,2,0
12705,7985,Radha Murthy,40,2,0
12706,7985,Chandrashekar Bagewadi,31,1,0
12707,7986,Roopa Ganiger,17,2,0
12708,7987,Roopa Kumari,27,3,0
12709,7988,Jagadish Patil,21,1,0
12710,7989,Sunitha Hegde,27,2,0
12711,7990,Manjunath Savanur,38,1,0
12712,7991,Santosh Bai,44,1,1
12713,7992,Manjunath Prasad,17,1,0
12714,7993,Ganesh Murthy,57,1,0
12715,7993,Divya Hiremath,30,2,0
12716,7994,Chetan Reddy,35,1,0
12717,7994,Ganesh Murthy,48,1,0
12718,7995,Rajeshwari Shetty,26,2,0
12719,7995,Savitha Kumar,31,2,0
12720,7996,Vidya Gupta,38,2,0
12721,7996,Manoj Poojary,54,1,0
12722,7996,Divya Bai,15,2,0
12723,7997,Shivanand Gupta,64,1,0
12724,7997,Indira Raju,21,2,0
12725,7998,Vishwanath Devi,29,1,0
12726,7999,Sunitha Bangera,42,2,0
12727,8000,Deepak Poojary,39,1,0
12728,8001,Rekha Shetty,26,2,0
12729,8001,Vasantha Hegde,29,2,0
12730,8002,Vidya Gowda,40,2,0
12731,8003,Ashok Hiremath,43,1,0
12732,8004,Nagesh Gupta,45,1,0
12733,8004,Girish Hosamani,21,1,0
12734,8005,Nandish Gowda,37,1,0
12735,8005,Anitha Siddi,42,2,0
12736,8005,Parvathi Ganiger,15,2,0
12737,8006,Ravi Desai,15,1,0
12738,8006,Nagaraj Devi,38,1,0
12739,8007,Jyothi Hegde,25,2,0
12740,8007,Hanumanthappa Bagewadi,23,1,0
12741,8008,Deepak Joshi,17,1,0
12742,8008,Pooja Ganiger,33,2,0
12743,8009,Kavitha Kumar,44,2,0
12744,8009,Surya Reddy,45,1,0
12745,8010,Sneha Swamy,35,2,0
12746,8010,Latha Ganiger,18,2,0
12747,8011,Manoj Murthy,20,1,0
12748,8012,Shilpa Bagewadi,45,2,0
12749,8013,Anitha Kattimani,15,2,0
12750,8014,Shivakumar Hiremath,44,1,0
12751,8015,Shivakumar Lamani,68,1,0
12752,8015,Sagar Hiremath,15,1,0
12753,8015,Jyothi Hegde,25,2,0
12754,8016,Mahesh Raju,59,1,0
12755,8016,Vinay Siddi,32,1,0
12756,8017,Shivanand Siddi,17,1,0
12757,8018,Gopal Gowda,37,1,0
12758,8018,Santosh Bhat,15,1,0
12759,8019,Shobha Lamani,36,2,0
12760,8019,Arun Hegde,28,1,0
12761,8020,Santosh Gupta,30,1,0
12762,8021,Mohan Naik,49,1,0
12763,8022,Nandish Nayak,29,1,0
12764,8023,Harish Hegde,19,1,0
12765,8024,Suresh Nayak,45,1,0
12766,8024,Manjunath Bangera,31,1,0
12767,8025,Kiran Yadav,15,1,0
12768,8025,Chetan Murthy,33,1,0
12769,8026,Krishna Gowda,51,1,0
12770,8026,Sharada Kattimani,15,2,0
12771,8027,Manoj Shankar,26,1,0
12772,8027,Srinivas Kumar,51,1,0
12773,8027,Ramesh Poojary,34,1,0
12774,8028,Padma Hosamani,21,2,0
12775,8028,Ganesh Gupta,25,1,0
12776,8029,Madhu Rao,43,1,0
12777,8030,Sagar Bhat,31,1,0
12778,8030,Surya Kumari,15,1,0
12779,8031,Lakshmi Reddy,33,2,0
12780,8032,Kiran Shetty,32,1,0
12781,8032,Vishwanath Hegde,27,1,0
12782,8033,Rekha Shetty,26,2,0
12783,8033,Sunitha Swamy,37,2,0
12784,8034,Venkatesh Desai,32,1,0
12785,8034,Kamala Kumari,33,2,0
12786,8035,Sagar Gupta,30,1,0
12787,8036,Nagaraj Shetty,37,1,0
12788,8037,Latha Meti,24,2,0
12789,8037,Surya Kulkarni,33,1,0
12790,8038,Deepa Kulkarni,43,2,0
12791,8038,Swathi Joshi,42,2,0
12792,8039,Sharada Hosamani,53,2,0
12793,8040,Prasad Nayak,33,1,0
12794,8041,Harish Murthy,40,1,0
12795,8041,Siddaraju Naikar,35,1,0
12796,8042,Madhu Salian,22,1,0
12797,8043,Vasantha Gupta,34,2,0
12798,8044,Vinay Hosamani,23,1,0
12799,8045,Surya Acharya,21,1,0
12800,8046,Indira Murthy,15,2,0
12801,8046,Shivanand Siddi,30,1,0
12802,8046,Darshan Ganiger,27,1,0
12803,8047,Jagadish Rao,47,1,0
12804,8047,Hanumanthappa Rao,26,1,0
12805,8048,Krishna Yadav,29,1,0
12806,8048,Radha Prasad,15,2,0
12807,8049,Vasantha Poojary,35,2,1
12808,8049,Anand Poojary,36,1,0
12809,8049,Anand Kambli,39,1,0
12810,8050,Sneha Meti,18,2,0
12811,8051,Santosh Meti,34,1,0
12812,8051,Ravi Shankar,39,1,0
12813,8051,Pushpa Hegde,31,2,0
12814,8052,Sagar Bangera,41,1,0
12815,8052,Mahesh Bhat,15,1,0
12816,8053,Girish Prasad,36,1,0
12817,8054,Lakshmi Poojary,40,2,0
12818,8054,Saraswathi Meti,31,2,0
12819,8055,Prakash Desai,24,1,0
12820,8056,Nagesh Gowda,37,1,0
12821,8056,Suma Poojary,27,2,0
12822,8056,Yashodha Prasad,24,2,0
12823,8057,Deepak Bhat,39,1,0
12824,8058,Shilpa Gupta,47,2,0
12825,8059,Ganesh Murthy,48,1,0
12826,8060,Madhu Acharya,15,1,0
12827,8060,Pushpa Rao,43,2,0
12828,8061,Siddaraju Siddi,30,1,0
12829,8062,Rajesh Acharya,15,1,0
12830,8062,Madhu Kambli,20,1,0
12831,8063,Ashok Rao,41,1,0
12832,8063,Latha Bagewadi,38,2,0
12833,8064,Gopal Angadi,29,1,0
12834,8064,Vasantha Kumar,35,2,0
12835,8065,Vidya Shankar,26,2,0
12836,8066,Sachin Hegde,26,1,0
12837,8067,Yogesh Desai,35,1,0
12838,8068,Nandini Swamy,38,2,0
12839,8069,Yogesh Bhat,24,1,0
12840,8069,Chandrashekar Kambli,37,1,0
12841,8070,Sneha Gowda,30,2,0
12842,8071,Lakshman Yadav,42,1,0
12843,8072,Vasantha Poojary,25,2,0
12844,8072,Girish Shankar,34,1,0
12845,8072,Bharathi Kumar,16,2,0
12846,8073,Radha Savanur,43,2,0
12847,8073,Kiran Bai,22,1,0
12848,8074,Kiran Angadi,15,1,0
12849,8074,Mahesh Patil,47,1,0
12850,8074,Geetha Reddy,49,2,0
12851,8075,Kumaraswamy Kattimani,26,1,0
12852,8076,Bharath Bangera,32,1,0
12853,8076,Lakshmi Hiremath,50,2,0
12854,8077,Umesh Desai,47,1,0
12855,8078,Ashok Rao,36,1,0
12856,8079,Vinay Shetty,30,1,0
12857,8080,Priya Gupta,28,2,0
12858,8081,Radha Siddi,24,2,0
12859,8082,Anil Hiremath,31,1,0
12860,8083,Siddaraju Hegde,53,1,0
12861,8084,Suresh Bhat,37,1,0
12862,8084,Harish Naik,51,1,0
12863,8084,Bharath Gupta,26,1,0
12864,8085,Anand Salian,15,1,0
12865,8085,Sharada Yadav,47,2,0
12866,8086,Gopal Shankar,42,1,0
12867,8087,Asha Kumar,17,2,0
12868,8087,Geetha Siddi,41,2,0
12869,8088,Sunitha Meti,42,2,0
12870,8089,Krishna Kambli,24,1,0
12871,8089,Bharathi Kattimani,43,2,0
12872,8089,Naveen Lamani,25,1,0
12873,8090,Renuka Savanur,39,2,0
12874,8090,Nandini Hosamani,34,2,0
12875,8091,Suma Ganiger,24,2,0
12876,8092,Deepak Poojary,15,1,0
12877,8092,Priya Gupta,28,2,0
12878,8092,Pooja Gupta,21,2,0
12879,8093,Chetan Shetty,15,1,0
12880,8094,Ashok Angadi,29,1,0
12881,8095,Basavaraj Hiremath,27,1,0
12882,8095,Nagesh Kambli,35,1,0
12883,8096,Gopal Angadi,34,1,0
12884,8097,Prakash Savanur,53,1,0
12885,8098,Ashok Shankar,30,1,0
12886,8098,Ganesh Kambli,18,1,0
12887,8099,Mahesh Devi,46,1,0
12888,8099,Meena Kumar,49,2,0
12889,8099,Vishwanath Ganiger,15,1,0
12890,8100,Hanumanthappa Rao,27,1,0
12891,8101,Surya Kulkarni,24,1,0
12892,8102,Arun Bangera,23,1,0
12893,8102,Chandrika Kumar,37,2,0
12894,8102,Venkatesh Hegde,43,1,0
12895,8103,Anil Kumari,18,1,0
12896,8103,Savitha Poojary,41,2,0
12897,8104,Kiran Prasad,39,1,0
12898,8105,Darshan Gowda,26,1,0
12899,8105,Indira Raju,21,2,0
12900,8106,Geetha Patil,38,3,0
12901,8106,Swathi Gowda,40,2,0
12902,8106,Prasad Siddi,44,1,0
12903,8107,Chandrika Joshi,29,2,0
12904,8108,Jyothi Kumar,62,2,0
12905,8109,Krishna Devi,35,1,0
12906,8110,Venkatesh Bai,28,1,0
12907,8111,Chandrashekar Yadav,58,1,0
12908,8112,Srinivas Prasad,38,1,0
12909,8113,Sharada Kulkarni,43,2,0
12910,8114,Suresh Devi,15,1,0
12911,8115,Madhu Naikar,29,1,1
12912,8116,Santosh Acharya,26,1,0
12913,8116,Suma Shankar,21,2,1
12914,8117,Ramesh Naikar,39,1,0
12915,8118,Vasantha Kattimani,24,2,0
12916,8119,Santosh Kambli,32,1,0
12917,8120,Mohan Reddy,28,1,0
12918,8120,Ravi Kattimani,29,1,0
12919,8121,Sunitha Joshi,36,2,0
12920,8121,Venkatesh Kattimani,17,1,0
12921,8122,Ambika Kattimani,41,2,0
12922,8122,Chandrika Devi,15,2,0
12923,8122,Vidya Savanur,19,2,0
12924,8123,Gopal Lamani,28,1,0
12925,8124,Kumaraswamy Naik,22,1,0
12926,8125,Lakshmi Bangera,47,2,0
12927,8126,Bharath Swamy,20,1,0
12928,8126,Renuka Prasad,42,2,0
12929,8126,Lakshmi Kambli,25,2,0
12930,8127,Siddaraju Kumari,34,1,0
12931,8128,Naveen Meti,15,1,0
12932,8128,Rajesh Yadav,46,1,0
12933,8129,Madhu Naikar,34,1,0
12934,8129,Vinay Naik,15,1,0
12935,8130,Gopal Naik,33,1,0
12936,8130,Shivakumar Savanur,21,1,0
12937,8131,Ashok Kumar,31,1,0
12938,8131,Deepa Naikar,18,2,0
12939,8131,Madhu Nayak,26,1,0
12940,8132,Madhu Siddi,47,1,0
12941,8133,Kumaraswamy Kattimani,26,1,0
12942,8134,Umesh Kulkarni,44,1,0
12943,8135,Sunitha Kumari,42,2,0
12944,8136,Meena Gowda,42,2,0
12945,8136,Deepa Devi,25,2,0
12946,8137,Anand Desai,15,1,0
12947,8137,Harish Lamani,40,1,0
12948,8138,Swathi Ganiger,15,2,0
12949,8139,Asha Rao,35,2,0
12950,8140,Sharada Murthy,19,2,0
12951,8140,Shobha Meti,21,2,0
12952,8141,Saraswathi Meti,31,2,1
12953,8142,Roopa Bangera,45,2,0
12954,8143,Rashmi Bhat,26,2,0
12955,8143,Roopa Angadi,38,2,0
12956,8144,Suresh Bangera,19,1,0
12957,8144,Hanumanthappa Shetty,36,3,0
12958,8145,Vishwanath Desai,25,1,0
12959,8146,Geetha Savanur,37,2,0
12960,8146,Asha Prasad,29,2,0
12961,8147,Yashodha Reddy,24,2,0
12962,8148,Shankar Reddy,30,1,0
12963,8148,Mahesh Bangera,20,1,0
12964,8149,Basavaraj Devi,29,1,0
12965,8150,Prasad Shetty,15,1,0
12966,8151,Asha Kulkarni,27,2,0
12967,8152,Shivakumar Kumari,36,1,0
12968,8152,Padma Kattimani,15,2,0
12969,8152,Srinivas Desai,51,1,0
12970,8153,Divya Murthy,37,2,0
12971,8154,Bharathi Bagewadi,55,2,0
12972,8154,Sagar Hegde,17,1,0
12973,8155,Pavan Shetty,48,1,0
12974,8155,Kavitha Kattimani,43,2,0
12975,8156,Bharath Angadi,50,1,0
12976,8157,Madhu Hiremath,16,1,0
12977,8158,Prakash Acharya,49,1,0
12978,8159,Manjunath Bangera,31,1,0
12979,8159,Deepa Joshi,35,2,0
12980,8159,Divya Swamy,33,2,0
12981,8160,Latha Bhat,40,2,0
12982,8161,Ashok Joshi,39,1,0
12983,8161,Chetan Salian,18,1,0
12984,8162,Nagaraj Angadi,15,1,0
12985,8162,Naveen Hosamani,65,1,0
12986,8163,Swathi Patil,38,2,0
12987,8164,Surya Siddi,30,1,0
12988,8165,Meena Angadi,45,2,0
12989,8165,Deepak Hiremath,35,1,0
12990,8166,Kiran Swamy,17,1,0
12991,8166,Mahesh Patil,47,1,0
12992,8166,Bharath Kulkarni,18,1,0
12993,8167,Srinivas Gupta,36,1,0
12994,8168,Deepak Kumar,33,1,0
12995,8169,Hanumanthappa Bangera,23,1,0
12996,8170,Yashodha Gowda,40,2,0
12997,8170,Shobha Bhat,32,2,0
12998,8170,Latha Gupta,34,2,0
12999,8171,Nagaraj Lamani,15,1,0
13000,8172,Darshan Siddi,31,1,0
13001,8172,Shivakumar Kumari,21,1,0
13002,8173,Mahesh Patil,42,1,0
13003,8174,Indira Shetty,42,2,0
13004,8174,Padma Joshi,15,2,0
13005,8175,Sagar Kattimani,41,1,0
13006,8176,Harish Gupta,38,1,0
13007,8177,Shankar Bangera,28,1,0
13008,8177,Shivakumar Savanur,21,1,0
13009,8178,Kumaraswamy Siddi,24,1,0
13010,8179,Pooja Hegde,26,2,0
13011,8179,Shankar Swamy,26,1,0
13012,8180,Meena Hosamani,22,2,0
13013,8181,Bharath Gowda,33,1,0
13014,8182,Deepak Kumar,29,1,0
13015,8182,Divya Rao,15,2,0
13016,8182,Suma Gowda,46,2,0
13017,8183,Prasad Patil,38,1,0
13018,8184,Shankar Bangera,20,1,0
13019,8184,Vasantha Patil,29,2,0
13020,8185,Nagesh Reddy,26,1,0
13021,8185,Deepa Reddy,37,2,0
13022,8185,Mahesh Patil,51,1,0
13023,8186,Sharada Murthy,29,2,0
13024,8187,Vishwanath Hegde,21,1,0
13025,8187,Vasantha Hegde,29,2,0
13026,8187,Basavaraj Hosamani,42,1,0
13027,8188,Sneha Gupta,36,2,0
13028,8188,Sachin Bai,57,1,0
13029,8188,Bharath Kumari,15,1,0
13030,8189,Lakshman Kulkarni,45,1,0
13031,8190,Deepak Savanur,24,1,0
13032,8190,Naveen Raju,31,1,0
13033,8191,Madhu Rao,43,1,0
13034,8192,Latha Bhat,40,2,0
13035,8193,Nandini Naikar,15,2,1
13036,8194,Nandish Shankar,15,1,0
13037,8194,Krishna Devi,28,1,0
13038,8195,Sharada Gupta,50,2,0
13039,8195,Kavitha Naik,25,2,0
13040,8196,Sneha Reddy,37,2,0
13041,8196,Pooja Murthy,15,2,0
13042,8197,Chetan Kambli,24,1,0
13043,8198,Parvathi Hiremath,42,2,0
13044,8198,Rajesh Bhat,39,1,0
13045,8198,Madhu Poojary,44,1,0
13046,8199,Rajeshwari Meti,32,2,1
13047,8200,Madhu Prasad,44,1,0
13048,8200,Madhu Devi,30,1,0
13049,8201,Roopa Kumari,43,2,0
13050,8202,Venkatesh Angadi,24,1,0
13051,8203,Basavaraj Kambli,18,1,0
13052,8203,Surya Kulkarni,39,1,0
13053,8204,Nandish Naik,33,1,0
13054,8204,Pavan Kattimani,30,1,0
13055,8204,Pavan Savanur,43,1,0
13056,8205,Kamala Prasad,34,2,0
13057,8206,Lakshmi Bhat,19,2,0
13058,8207,Ganesh Murthy,57,1,0
13059,8208,Vidya Rao,31,2,0
13060,8208,Harish Kumar,36,1,0
13061,8208,Girish Prasad,20,1,0
13062,8209,Ramesh Kattimani,35,1,0
13063,8210,Sagar Angadi,29,1,0
13064,8210,Sagar Angadi,29,1,0
13065,8211,Kamala Ganiger,39,2,0
13066,8211,Shankar Murthy,26,1,0
13067,8212,Ashok Raju,35,1,0
13068,8213,Srinivas Naikar,51,1,0
13069,8214,Latha Naik,15,2,0
13070,8215,Sharada Yadav,47,2,0
13071,8215,Ashok Raju,47,1,0
13072,8216,Prasad Patil,38,1,0
13073,8217,Arun Shetty,15,1,0
13074,8218,Girish Shetty,28,1,0
13075,8219,Sneha Lamani,45,2,0
13076,8219,Prakash Yadav,15,1,0
13077,8219,Anil Nayak,31,1,0
13078,8220,Harish Shankar,40,1,0
13079,8220,Anitha Acharya,20,2,0
13080,8220,Gopal Angadi,29,1,0
13081,8221,Shivakumar Yadav,24,1,0
13082,8222,Shilpa Bangera,22,2,0
13083,8222,Shivanand Naikar,17,1,0
13084,8223,Rekha Kattimani,19,2,0
13085,8224,Shilpa Kattimani,32,2,0
13086,8224,Ambika Kumar,27,2,0
13087,8224,Bharathi Kumari,23,2,0
13088,8225,Venkatesh Bagewadi,36,1,0
13089,8226,Priya Gupta,28,2,0
13090,8226,Lakshmi Siddi,26,2,0
13091,8227,Ganesh Ganiger,39,1,0
13092,8227,Vinay Meti,46,1,0
13093,8228,Madhu Siddi,47,1,0
13094,8228,Pavan Naik,28,1,0
