CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
7530,100040040202407530,202403747,2024-07-14,286,40,1,2,6,18,4,10,2024-07-14 09:48:00,2024-07-14 12:48:00,2024-07-14 11:48:00,13.5355,76.9729,"Complainant Radha Shetty reported receiving a call from accused posing as bank official on 14-07-2024. Accused Meena Kumar fraudulently obtained OTP and transferred Rs.71,983 from complainant's account. Cyber cell investigation initiated from Railway Station Area, Tumakuru."
7531,300290310202407531,202403748,2024-10-04,2338,310,2,2,6,18,2,,2024-10-01 12:48:17,2024-10-01 14:48:17,2024-10-01 20:48:17,17.9416,77.6567,"On 01-10-2024, complainant Ashok Hosamani from New Extension, Bidar was defrauded via a fake investment scheme online. Accused Santosh Devi siphoned Rs.3,115,861 through multiple UPI transactions."
7532,300140140202307532,202303784,2023-08-17,1144,140,2,1,1,1,3,,2023-08-17 23:49:22,2023-08-18 02:49:22,2023-08-18 09:49:22,15.3539,75.5633,"The complainant Savitha Hegde reported that on 17-08-2023, the accused Surya Kulkarni stabbed Surya Bhat during a quarrel at New Extension, Gadag. Victim succumbed to injuries at District General Hospital."
7533,100100095202307533,202303785,2023-11-20,770,95,1,2,6,18,1,,2023-11-20 01:12:35,2023-11-20 01:12:35,2023-11-20 11:12:35,15.1809,76.7504,"On 20-11-2023, complainant Nagesh Kumari from Ring Road, Ballari was defrauded via a fake investment scheme online. Accused Shankar Hiremath siphoned Rs.4,167,178 through multiple UPI transactions."
7534,100260273202307534,202303786,2023-07-05,2087,273,1,2,5,15,1,,2023-07-04 10:56:21,2023-07-04 14:56:21,2023-07-04 15:56:21,15.3615,76.3045,"Complainant Pavan Yadav reported that accused Manoj Bangera cheated by posing as a government official and fraudulently obtained Rs.1,501,067 through fake documents at Industrial Area, Koppal on 04-07-2023. Total loss: Rs.561,373."
7535,100120118202307535,202303787,2023-05-24,1468,118,1,1,7,20,4,30,2023-05-21 12:46:01,2023-05-21 16:46:01,2023-05-21 18:46:01,16.064,75.6604,"On 21-05-2023, during a raid at Lake View Area, Bagalkote, accused Ramesh Devi was found in possession of hashish weighing 29 kgs. Seizure effected under NDPS Act. Complaint by Kavitha Naikar (PSI)."
7536,100050047202407536,202403749,2024-09-02,1261,47,1,2,5,14,1,,2024-09-01 16:57:11,2024-09-01 20:57:11,2024-09-01 21:57:11,15.8605,74.6294,"Complainant Shivanand Acharya reported that accused Vishwanath Bangera cheated by posing as a government official and fraudulently obtained Rs.1,786,050 through fake documents at Bypass Road, Belagavi on 01-09-2024. Total loss: Rs.1,210,050."
7537,100120125202407537,202403750,2024-05-01,963,125,1,2,6,18,5,,2024-04-28 16:26:49,2024-04-28 19:26:49,2024-04-28 17:26:49,16.2353,75.7382,"Complainant Anand Prasad reported receiving a call from accused posing as bank official on 28-04-2024. Accused Ramesh Angadi fraudulently obtained OTP and transferred Rs.227,433 from complainant's account. Cyber cell investigation initiated from Lake View Area, Bagalkote."
7538,100290310202407538,202403751,2024-03-16,1468,310,1,2,5,12,4,84,2024-03-15 09:39:51,2024-03-15 09:39:51,2024-03-15 19:39:51,17.8094,77.5825,"Complainant Surya Hiremath reported that accused Pavan Siddi cheated by posing as a government official and fraudulently obtained Rs.917,970 through fake documents at New Extension, Bidar on 15-03-2024. Total loss: Rs.1,141,618."
7539,100230236202407539,202403752,2024-10-23,1656,236,1,1,7,21,4,66,2024-10-22 11:26:10,2024-10-22 12:26:10,2024-10-22 23:26:10,12.7516,77.1559,"On 22-10-2024, during a raid at New Extension, Ramanagara, accused Saraswathi Raju was found in possession of heroin weighing 40 kgs. Seizure effected under NDPS Act. Complaint by Vidya Gowda (PSI)."
7540,100170169202407540,202403753,2025-01-03,373,169,1,2,4,8,2,,2024-12-31 16:00:01,2024-12-31 18:00:01,2025-01-01 01:00:01,13.4142,74.6995,"On 31-12-2024, a two-wheeler bearing registration KA-XX-XXXX was stolen from Hospital Road, Udupi. Complainant Shobha Kumari suspects involvement of Suma Prasad and gang based on CCTV footage."
7541,800030023202407541,202403754,2024-05-18,2225,23,3,1,1,2,1,,2024-05-16 23:27:30,2024-05-17 01:27:30,2024-05-17 10:27:30,12.4465,76.5673,"The complainant Chetan Gupta reported that on 16-05-2024, the accused Mohan Shetty stabbed Mangala Patil during a quarrel at Main Road, Mysuru. Victim succumbed to injuries at Victoria Hospital."
7542,100160161202307542,202303788,2023-04-12,1311,161,1,2,10,30,1,,2023-04-11 05:47:40,2023-04-11 05:47:40,2023-04-11 09:47:40,14.7994,74.5719,"On 11-04-2023, complainant Kiran Kulkarni reported that accused Manjunath Kulkarni committed atrocities based on caste at Main Road, Uttara Kannada. Verbal abuse and social boycott reported. FIR registered under SC/ST Act."
7543,100100101202407543,202403755,2024-01-28,1578,101,1,1,3,6,3,,2024-01-27 16:23:48,2024-01-27 16:23:48,2024-01-27 20:23:48,15.2723,76.954,"On 27-01-2024, a group of accused led by Shivakumar Ganiger committed robbery at Main Road, Ballari, threatening Manoj Angadi with weapons and looting Rs.20,186. Complaint filed by Santosh Gowda."
7544,100060057202407544,202403756,2024-09-28,1720,57,1,1,1,1,5,,2024-09-27 10:43:56,2024-09-27 12:43:56,2024-09-27 15:43:56,17.5141,76.9979,"On 27-09-2024 at Ring Road, Kalaburagi, accused Rashmi Hosamani allegedly attacked victim Rajesh Kambli with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Government Hospital. FIR registered based on complaint by Rajesh Kambli."
7545,100040040202307545,202303789,2023-02-06,265,40,1,1,8,23,4,10,2023-02-05 08:45:14,2023-02-05 11:45:14,2023-02-05 14:45:14,13.2841,77.0514,"Victim Hanumanthappa Swamy reported that on 05-02-2023, accused Rekha Desai committed sexual assault at Town Center, Tumakuru. Medical examination conducted at Bowring Hospital. Case registered under relevant sections."
7546,100040036202307546,202303790,2023-07-03,258,36,1,2,5,14,2,,2023-07-01 04:13:09,2023-07-01 06:13:09,2023-07-01 09:13:09,13.2125,77.2144,"Complainant Girish Shankar reported that accused Savitha Shankar cheated by posing as a government official and fraudulently obtained Rs.213,271 through fake documents at Main Road, Tumakuru on 01-07-2023. Total loss: Rs.1,973,665."
7547,100060055202307547,202303791,2023-04-12,2216,55,1,1,8,23,2,,2023-04-09 16:37:58,2023-04-09 16:37:58,2023-04-09 17:37:58,17.3143,76.8113,"Victim Rajesh Reddy reported that on 09-04-2023, accused Sunitha Kattimani committed sexual assault at Housing Colony, Kalaburagi. Medical examination conducted at Community Health Centre. Case registered under relevant sections."
7548,100190194202307548,202303792,2023-09-26,1537,194,1,2,4,9,3,,2023-09-25 11:11:39,2023-09-25 12:11:39,2023-09-25 12:11:39,13.1464,75.994,"On 25-09-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Hospital Road, Hassan. Complainant Priya Kulkarni suspects involvement of Latha Nayak and gang based on CCTV footage."
7549,300250263202307549,202303793,2023-04-09,2050,263,2,1,1,2,4,71,2023-04-07 04:37:02,2023-04-07 06:37:02,2023-04-07 07:37:02,13.0754,78.1164,"On 07-04-2023 at Housing Colony, Kolar, accused Meena Kambli allegedly attacked victim Vasantha Prasad with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Government Hospital. FIR registered based on complaint by Kiran Angadi."
7550,100270283202407550,202403757,2024-02-13,2137,283,1,1,7,21,2,,2024-02-12 20:47:27,2024-02-12 23:47:27,2024-02-13 07:47:27,16.3524,77.3469,"On 12-02-2024, during a raid at Temple Road, Raichur, accused Vinay Shankar was found in possession of MDMA pills weighing 29 kgs. Seizure effected under NDPS Act. Complaint by Kavitha Lamani (PSI)."
7551,100150148202407551,202403758,2024-07-09,1201,148,1,1,2,3,2,,2024-07-07 07:27:28,2024-07-07 10:27:28,2024-07-07 11:27:28,14.7343,75.5081,"On 07-07-2024, at Hospital Road, Haveri, accused Kavitha Hegde attempted to murder Yashodha Murthy by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to K.C. General Hospital. Case registered on complaint of Yashodha Murthy."
7552,100130128202407552,202403759,2024-02-10,1031,128,1,2,4,11,1,,2024-02-09 18:38:11,2024-02-09 18:38:11,2024-02-09 23:38:11,15.3022,75.1412,"Complainant Rajeshwari Murthy reported that on 09-02-2024, accused Basavaraj Hosamani committed theft of valuables worth Rs.179,338 from the residence/vehicle at Main Road, Dharwad. Investigation initiated."
7553,300120122202307553,202303794,2023-04-19,1189,122,2,1,2,4,1,,2023-04-17 12:56:03,2023-04-17 13:56:03,2023-04-18 00:56:03,16.1676,75.7587,"On 17-04-2023, at Market Area, Bagalkote, accused Lakshmi Bagewadi attempted to murder Prakash Desai by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Taluk Hospital. Case registered on complaint of Nandish Rao."
7554,100040039202407554,202403760,2024-05-06,277,39,1,2,5,13,2,,2024-05-03 09:01:19,2024-05-03 12:01:19,2024-05-03 12:01:19,13.414,77.192,"Complainant Deepa Gupta reported that accused Ambika Desai cheated by posing as a government official and fraudulently obtained Rs.882,201 through fake documents at New Extension, Tumakuru on 03-05-2024. Total loss: Rs.435,004."
7555,100050045202407555,202403761,2024-10-28,347,45,1,2,4,10,3,,2024-10-28 22:18:53,2024-10-28 23:18:53,2024-10-28 23:18:53,15.7261,74.4035,"On 28-10-2024, a two-wheeler bearing registration KA-XX-XXXX was stolen from Main Road, Belagavi. Complainant Chetan Bangera suspects involvement of Umesh Lamani and gang based on CCTV footage."
7556,100060053202307556,202303795,2023-01-22,429,53,1,1,7,22,4,15,2023-01-20 19:46:15,2023-01-20 19:46:15,2023-01-21 00:46:15,17.5056,76.7301,"On 20-01-2023, during a raid at Lake View Area, Kalaburagi, accused Bharath Shankar was found in possession of MDMA pills weighing 34 kgs. Seizure effected under NDPS Act. Complaint by Suresh Kumar (PSI)."
7557,800260278202307557,202303796,2023-07-01,2089,278,3,1,7,20,2,,2023-06-28 09:01:15,2023-06-28 11:01:15,2023-06-28 21:01:15,15.2306,76.0205,"On 28-06-2023, during a raid at Railway Station Area, Koppal, accused Bharath Desai was found in possession of ganja weighing 42 kgs. Seizure effected under NDPS Act. Complaint by Nandish Salian (PSI)."
7558,100130131202307558,202303797,2023-01-03,170,131,1,2,6,16,2,,2023-01-03 06:33:01,2023-01-03 07:33:01,2023-01-03 15:33:01,15.6269,74.9457,"Complainant Ashok Bhat reported receiving a call from accused posing as bank official on 03-01-2023. Accused Venkatesh Gowda fraudulently obtained OTP and transferred Rs.797,731 from complainant's account. Cyber cell investigation initiated from Bypass Road, Dharwad."
7559,100050044202307559,202303798,2023-03-27,1468,44,1,2,5,12,3,,2023-03-27 19:02:33,2023-03-27 22:02:33,2023-03-28 02:02:33,16.0238,74.3306,"Complainant Kiran Bai reported that accused Sneha Swamy cheated by posing as a government official and fraudulently obtained Rs.1,901,209 through fake documents at Town Center, Belagavi on 27-03-2023. Total loss: Rs.316,829."
7560,100140137202307560,202303799,2023-06-26,630,137,1,2,14,40,3,,2023-06-25 06:58:01,2023-06-25 08:58:01,2023-06-25 18:58:01,15.4488,75.6406,"Investigation revealed that accused Chetan Naik was involved in hawala transactions totalling Rs.1,722,983 at College Road, Gadag. Complaint by Sachin Ganiger on 25-06-2023."
7561,100260270202307561,202303800,2023-05-27,153,270,1,1,1,1,4,77,2023-05-24 09:28:27,2023-05-24 13:28:27,2023-05-24 18:28:27,15.5304,76.1295,"The complainant Shobha Patil reported that on 24-05-2023, the accused Radha Kumar stabbed Vishwanath Gowda during a quarrel at Industrial Area, Koppal. Victim succumbed to injuries at K.C. General Hospital."
7562,800110113202307562,202303801,2023-02-02,900,113,3,1,7,21,1,,2023-02-02 15:46:06,2023-02-02 18:46:06,2023-02-03 01:46:06,16.9481,75.5142,"On 02-02-2023, during a raid at Lake View Area, Vijayapura, accused Sachin Desai was found in possession of ganja weighing 37 kgs. Seizure effected under NDPS Act. Complaint by Ganesh Murthy (PSI)."
7563,100140140202307563,202303802,2023-07-05,974,140,1,2,4,11,1,,2023-07-02 10:38:58,2023-07-02 14:38:58,2023-07-02 21:38:58,15.5864,75.5643,"Complainant Basavaraj Hosamani reported that on 02-07-2023, accused Basavaraj Kulkarni committed theft of valuables worth Rs.133,021 from the residence/vehicle at Hospital Road, Gadag. Investigation initiated."
7564,300100094202407564,202403762,2024-02-26,760,94,2,2,5,12,2,,2024-02-24 19:45:46,2024-02-24 22:45:46,2024-02-24 21:45:46,15.0076,77.118,"Complainant Kumaraswamy Nayak reported that accused Latha Poojary cheated by posing as a government official and fraudulently obtained Rs.1,908,909 through fake documents at Bypass Road, Ballari on 24-02-2024. Total loss: Rs.1,419,243."
7565,400030024202307565,202303803,2023-03-31,16,24,4,1,9,27,1,,2023-03-28 07:12:47,2023-03-28 07:12:47,2023-03-28 17:12:47,12.3095,76.8295,"On 28-03-2023, a minor victim (age 9) was sexually assaulted by accused Pavan Hegde at Housing Colony, Mysuru. Complaint registered by Rajeshwari Desai (parent/guardian). Victim examined at Apollo Hospital."
7566,100280300202407566,202403763,2024-11-07,1500,300,1,1,8,25,1,,2024-11-07 23:21:32,2024-11-08 01:21:32,2024-11-08 10:21:32,16.8884,77.0378,"Complainant Kamala Gowda reported that her husband Gopal Kattimani and in-laws have been subjecting her to cruelty and demanding additional dowry of Rs.355,116 at Bus Stand Area, Yadgir. Complaint filed on 07-11-2024."
7567,300290311202307567,202303804,2023-09-09,2326,311,2,2,6,19,2,,2023-09-07 07:46:30,2023-09-07 08:46:30,2023-09-07 09:46:30,17.8144,77.6973,"Complainant Jagadish Meti reported receiving a call from accused posing as bank official on 07-09-2023. Accused Shivanand Shankar fraudulently obtained OTP and transferred Rs.701,846 from complainant's account. Cyber cell investigation initiated from Main Road, Bidar."
7568,400090087202307568,202303805,2023-01-04,2169,87,4,2,14,40,4,22,2023-01-02 03:27:05,2023-01-02 04:27:05,2023-01-02 13:27:05,14.6053,76.0734,"Investigation revealed that accused Sunitha Kattimani was involved in money laundering totalling Rs.2,855,172 at Bus Stand Area, Davanagere. Complaint by Shankar Yadav on 02-01-2023."
7569,100070065202407569,202403764,2024-07-21,1365,65,1,2,4,8,2,,2024-07-18 15:26:59,2024-07-18 19:26:59,2024-07-19 02:26:59,12.7433,74.7768,"Complainant Gopal Shankar reported that on 18-07-2024, accused Krishna Naik committed theft of valuables worth Rs.134,159 from the residence/vehicle at Industrial Area, Mangaluru. Investigation initiated."
7570,100110113202307570,202303806,2023-03-23,1753,113,1,1,3,5,5,,2023-03-20 00:53:50,2023-03-20 04:53:50,2023-03-20 10:53:50,16.8595,75.7155,"On 20-03-2023, a group of accused led by Mahesh Meti committed robbery at Ring Road, Vijayapura, threatening Basavaraj Swamy with weapons and looting Rs.332,224. Complaint filed by Basavaraj Swamy."
7571,800080072202307571,202303807,2023-06-24,1108,72,3,1,8,25,1,,2023-06-23 07:23:55,2023-06-23 08:23:55,2023-06-23 11:23:55,13.8232,75.7065,"Victim Suresh Salian reported that on 23-06-2023, accused Geetha Hiremath committed sexual assault at Bypass Road, Shivamogga. Medical examination conducted at Columbia Asia Hospital. Case registered under relevant sections."
7572,100220228202307572,202303808,2023-07-12,253,228,1,2,6,17,5,,2023-07-12 13:05:26,2023-07-12 16:05:26,2023-07-12 19:05:26,12.0627,76.7673,"On 12-07-2023, complainant Chandrika Shetty from Bypass Road, Chamarajanagara was defrauded via a fake investment scheme online. Accused Prakash Naik siphoned Rs.2,437,713 through multiple UPI transactions."
7573,100190192202307573,202303809,2023-07-29,828,192,1,2,6,16,1,,2023-07-29 23:08:17,2023-07-30 02:08:17,2023-07-30 04:08:17,12.9112,75.9081,"Complainant Swathi Devi reported receiving a call from accused posing as bank official on 29-07-2023. Accused Geetha Poojary fraudulently obtained OTP and transferred Rs.842,325 from complainant's account. Cyber cell investigation initiated from College Road, Hassan."
7574,100160163202407574,202403765,2024-05-12,334,163,1,1,7,20,3,,2024-05-11 20:08:40,2024-05-11 22:08:40,2024-05-11 22:08:40,14.4837,74.668,"On 11-05-2024, during a raid at Old Town, Uttara Kannada, accused Nandish Shetty was found in possession of heroin weighing 25 kgs. Seizure effected under NDPS Act. Complaint by Srinivas Poojary (PSI)."
7575,800220227202307575,202303810,2023-12-23,1752,227,3,2,4,9,1,,2023-12-22 03:23:31,2023-12-22 04:23:31,2023-12-22 06:23:31,11.9063,76.9331,"Complainant Anitha Acharya reported that on 22-12-2023, accused Pooja Bhat committed theft of valuables worth Rs.38,552 from the residence/vehicle at Agricultural Land, Chamarajanagara. Investigation initiated."
7576,100200209202307576,202303811,2023-08-16,1500,209,1,1,2,4,2,,2023-08-16 20:04:24,2023-08-16 20:04:24,2023-08-17 04:04:24,12.2631,75.5711,"On 16-08-2023, at Hospital Road, Kodagu, accused Chandrika Shankar attempted to murder Shobha Bagewadi by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Apollo Hospital. Case registered on complaint of Deepa Angadi."
7577,400250263202407577,202403766,2024-09-23,406,263,4,1,1,1,4,71,2024-09-21 10:22:26,2024-09-21 12:22:26,2024-09-21 11:22:26,12.9685,78.045,"The complainant Swathi Naikar reported that on 21-09-2024, the accused Shivakumar Prasad stabbed Ashok Poojary during a quarrel at Bus Stand Area, Kolar. Victim succumbed to injuries at K.C. General Hospital."
7578,100250264202407578,202403767,2024-09-28,203,264,1,2,6,17,5,,2024-09-25 14:37:55,2024-09-25 18:37:55,2024-09-25 21:37:55,13.0672,78.2058,"Complainant Srinivas Kumar reported receiving a call from accused posing as bank official on 25-09-2024. Accused Prasad Savanur fraudulently obtained OTP and transferred Rs.593,773 from complainant's account. Cyber cell investigation initiated from Market Area, Kolar."
7579,300250262202407579,202403768,2024-02-06,2412,262,2,1,2,3,1,,2024-02-03 09:47:20,2024-02-03 13:47:20,2024-02-03 19:47:20,13.2996,78.1585,"On 03-02-2024, at Old Town, Kolar, accused Deepak Savanur attempted to murder Kamala Ganiger by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Bowring Hospital. Case registered on complaint of Kamala Ganiger."
7580,100130129202307580,202303812,2023-07-26,1013,129,1,1,1,1,2,,2023-07-23 02:47:53,2023-07-23 05:47:53,2023-07-23 14:47:53,15.2708,74.9678,"The complainant Shivakumar Kumar reported that on 23-07-2023, the accused Nandish Ganiger stabbed Krishna Yadav during a quarrel at Town Center, Dharwad. Victim succumbed to injuries at Government Hospital."
7581,300250261202307581,202303813,2023-12-24,2049,261,2,1,3,5,1,,2023-12-24 21:10:45,2023-12-25 00:10:45,2023-12-25 07:10:45,13.2052,78.1083,"On 24-12-2023, a group of accused led by Sachin Poojary committed robbery at College Road, Kolar, threatening Yashodha Kumar with weapons and looting Rs.38,916. Complaint filed by Yashodha Kumar."
7582,300080073202407582,202403769,2024-06-17,215,73,2,1,7,20,2,,2024-06-17 00:41:02,2024-06-17 00:41:02,2024-06-17 05:41:02,13.9022,75.6643,"On 17-06-2024, during a raid at Market Area, Shivamogga, accused Vishwanath Gupta was found in possession of heroin weighing 16 kgs. Seizure effected under NDPS Act. Complaint by Naveen Kulkarni (PSI)."
7583,300030030202307583,202303814,2023-04-17,2200,30,2,1,7,21,2,,2023-04-14 12:02:52,2023-04-14 13:02:52,2023-04-14 16:02:52,12.2829,76.6826,"On 14-04-2023, during a raid at Main Road, Mysuru, accused Nandini Angadi was found in possession of MDMA pills weighing 30 kgs. Seizure effected under NDPS Act. Complaint by Surya Ganiger (PSI)."
7584,300160163202407584,202403770,2024-05-31,1576,163,2,2,5,14,1,,2024-05-30 15:58:32,2024-05-30 15:58:32,2024-05-30 18:58:32,14.8269,74.6147,"Complainant Sharada Kulkarni reported that accused Pushpa Salian cheated by posing as a government official and fraudulently obtained Rs.1,439,547 through fake documents at Town Center, Uttara Kannada on 30-05-2024. Total loss: Rs.422,077."
7585,100210216202407585,202403771,2024-08-05,1846,216,1,2,4,9,2,,2024-08-03 09:53:46,2024-08-03 12:53:46,2024-08-03 14:53:46,12.7105,76.9896,"Complainant Kamala Joshi reported that on 03-08-2024, accused Nagesh Kambli committed theft of valuables worth Rs.13,885 from the residence/vehicle at Hospital Road, Mandya. Investigation initiated."
7586,100270284202407586,202403772,2024-01-02,1576,284,1,2,6,17,5,,2024-01-02 02:25:53,2024-01-02 05:25:53,2024-01-02 07:25:53,16.3512,77.1833,"On 02-01-2024, complainant Kavitha Nayak from Main Road, Raichur was defrauded via a fake investment scheme online. Accused Shivakumar Lamani siphoned Rs.1,570,958 through multiple UPI transactions."
7587,100160160202407587,202403773,2024-10-24,1822,160,1,2,4,10,1,,2024-10-23 11:22:23,2024-10-23 12:22:23,2024-10-23 15:22:23,14.6058,74.5649,"Complainant Ganesh Murthy reported that on 23-10-2024, accused Nandini Shankar committed theft of valuables worth Rs.110,315 from the residence/vehicle at Railway Station Area, Uttara Kannada. Investigation initiated."
7588,100280300202307588,202303815,2023-05-14,407,300,1,1,7,22,1,,2023-05-12 15:50:33,2023-05-12 16:50:33,2023-05-12 18:50:33,16.7166,77.1297,"On 12-05-2023, during a raid at New Extension, Yadgir, accused Shivakumar Naik was found in possession of heroin weighing 10 kgs. Seizure effected under NDPS Act. Complaint by Nandini Salian (PSI)."
7589,400090085202407589,202403774,2024-01-16,2200,85,4,1,7,21,2,,2024-01-15 04:57:45,2024-01-15 08:57:45,2024-01-15 14:57:45,14.3798,76.0051,"On 15-01-2024, during a raid at Housing Colony, Davanagere, accused Sneha Hiremath was found in possession of heroin weighing 44 kgs. Seizure effected under NDPS Act. Complaint by Madhu Hosamani (PSI)."
7590,100080080202407590,202403775,2024-01-22,654,80,1,1,1,1,4,19,2024-01-20 14:30:57,2024-01-20 16:30:57,2024-01-20 15:30:57,13.8432,75.7457,"The complainant Ganesh Hegde reported that on 20-01-2024, the accused Kamala Patil stabbed Ganesh Hegde during a quarrel at Town Center, Shivamogga. Victim succumbed to injuries at Victoria Hospital."
7591,100090087202407591,202403776,2024-06-12,668,87,1,2,12,36,4,21,2024-06-12 10:17:37,2024-06-12 10:17:37,2024-06-12 11:17:37,14.3868,75.7658,"On 12-06-2024, accused Shobha Gupta driving a lorry rashly and negligently caused accident at Temple Road, Davanagere, resulting in death of Vidya Siddi. Complaint by Jagadish Meti."
7592,100050046202407592,202403777,2024-09-23,402,46,1,2,5,14,2,,2024-09-21 22:20:46,2024-09-21 23:20:46,2024-09-22 08:20:46,15.7527,74.4489,"Complainant Ramesh Bangera reported that accused Nagesh Kumari cheated by posing as a government official and fraudulently obtained Rs.1,447,158 through fake documents at Lake View Area, Belagavi on 21-09-2024. Total loss: Rs.1,731,962."
7593,100080076202407593,202403778,2024-08-02,1346,76,1,1,7,21,1,,2024-07-31 15:48:21,2024-07-31 16:48:21,2024-07-31 22:48:21,13.7809,75.5961,"On 31-07-2024, during a raid at Ring Road, Shivamogga, accused Shilpa Devi was found in possession of heroin weighing 29 kgs. Seizure effected under NDPS Act. Complaint by Suresh Nayak (PSI)."
7594,800080080202407594,202403779,2024-03-25,762,80,3,2,4,9,2,,2024-03-25 09:41:15,2024-03-25 12:41:15,2024-03-25 15:41:15,13.9902,75.3773,"Complainant Asha Kumari reported that on 25-03-2024, accused Nandini Reddy committed theft of valuables worth Rs.78,718 from the residence/vehicle at Ring Road, Shivamogga. Investigation initiated."
7595,100160160202307595,202303816,2023-12-26,1255,160,1,2,4,11,2,,2023-12-23 11:41:24,2023-12-23 13:41:24,2023-12-23 14:41:24,14.671,74.6802,"On 23-12-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Bypass Road, Uttara Kannada. Complainant Sagar Prasad suspects involvement of Divya Nayak and gang based on CCTV footage."
7596,100230238202407596,202403780,2024-06-30,200,238,1,1,7,22,4,63,2024-06-30 05:37:13,2024-06-30 05:37:13,2024-06-30 09:37:13,12.7772,77.3669,"On 30-06-2024, during a raid at Bypass Road, Ramanagara, accused Kiran Naik was found in possession of ganja weighing 30 kgs. Seizure effected under NDPS Act. Complaint by Basavaraj Nayak (PSI)."
7597,100110112202307597,202303817,2023-06-24,924,112,1,2,4,8,2,,2023-06-21 06:43:59,2023-06-21 06:43:59,2023-06-21 15:43:59,16.6823,75.7428,"Complainant Santosh Salian reported that on 21-06-2023, accused Savitha Savanur committed theft of valuables worth Rs.114,521 from the residence/vehicle at Hospital Road, Vijayapura. Investigation initiated."
7598,100300317202307598,202303818,2023-04-17,200,317,1,1,7,20,2,,2023-04-14 21:30:41,2023-04-14 21:30:41,2023-04-15 01:30:41,14.2577,76.4562,"On 14-04-2023, during a raid at Housing Colony, Chitradurga, accused Krishna Lamani was found in possession of hashish weighing 47 kgs. Seizure effected under NDPS Act. Complaint by Meena Nayak (PSI)."
7599,100240253202307599,202303819,2023-03-04,1935,253,1,2,6,18,1,,2023-03-01 16:29:45,2023-03-01 19:29:45,2023-03-02 01:29:45,13.6081,77.8056,"On 01-03-2023, complainant Yashodha Murthy from Hospital Road, Chikkaballapura was defrauded via a fake investment scheme online. Accused Girish Kulkarni siphoned Rs.4,085,182 through multiple UPI transactions."
7600,800200210202307600,202303820,2023-09-16,1330,210,3,2,4,9,3,,2023-09-13 10:26:06,2023-09-13 14:26:06,2023-09-13 17:26:06,12.3641,75.7799,"On 13-09-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Temple Road, Kodagu. Complainant Ambika Kambli suspects involvement of Shobha Prasad and gang based on CCTV footage."
7601,100060060202407601,202403781,2024-12-02,2283,60,1,2,6,19,4,15,2024-12-02 22:53:08,2024-12-02 23:53:08,2024-12-03 10:53:08,17.2309,76.6327,"Complainant Priya Devi reported receiving a call from accused posing as bank official on 02-12-2024. Accused Shobha Desai fraudulently obtained OTP and transferred Rs.14,097 from complainant's account. Cyber cell investigation initiated from Lake View Area, Kalaburagi."
7602,100090085202407602,202403782,2024-12-11,1538,85,1,2,4,11,2,,2024-12-10 23:58:30,2024-12-11 00:58:30,2024-12-11 06:58:30,14.6015,75.8229,"On 10-12-2024, a two-wheeler bearing registration KA-XX-XXXX was stolen from Bypass Road, Davanagere. Complainant Girish Bhat suspects involvement of Divya Kulkarni and gang based on CCTV footage."
7603,100220231202407603,202403783,2024-07-16,1807,231,1,1,7,22,3,,2024-07-15 23:06:01,2024-07-16 01:06:01,2024-07-16 01:06:01,11.7816,76.7554,"On 15-07-2024, during a raid at Bypass Road, Chamarajanagara, accused Siddaraju Desai was found in possession of MDMA pills weighing 35 kgs. Seizure effected under NDPS Act. Complaint by Rajesh Kambli (PSI)."
7604,100110114202307604,202303821,2023-03-30,2199,114,1,1,15,43,4,28,2023-03-29 10:53:45,2023-03-29 14:53:45,2023-03-29 18:53:45,16.9217,75.6315,"On 29-03-2023, victim Rashmi Bagewadi was kidnapped by accused Harish Naik from Bypass Road, Vijayapura and a ransom of Rs.893,666 was demanded. Complainant Ashok Siddi reported the matter to police."
7605,400050045202407605,202403784,2024-11-08,1008,45,4,2,5,15,5,,2024-11-05 19:42:07,2024-11-05 22:42:07,2024-11-05 22:42:07,15.8293,74.6232,"Complainant Bharath Yadav reported that accused Kumaraswamy Desai cheated by posing as a government official and fraudulently obtained Rs.353,124 through fake documents at Main Road, Belagavi on 05-11-2024. Total loss: Rs.583,310."
7606,100200211202307606,202303822,2023-10-08,1617,211,1,1,1,1,1,,2023-10-05 15:11:27,2023-10-05 19:11:27,2023-10-06 01:11:27,12.5381,75.5749,"On 05-10-2023 at Old Town, Kodagu, accused Madhu Joshi allegedly attacked victim Kumaraswamy Bagewadi with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at NIMHANS. FIR registered based on complaint by Manoj Shankar."
