EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
896,11,114,10,3,KG2014365309,Ramesh Acharya,1974-08-30,1,8,0,2011-01-30
897,11,110,13,12,KG2009335813,Rajesh Rao,1976-08-18,1,8,0,2013-10-05
898,11,113,13,2,KG2009094841,Surya Prasad,1984-06-28,1,3,0,2007-11-11
899,11,111,10,7,KG2015144936,Vishwanath Bangera,1999-05-03,1,7,0,2010-07-08
900,11,113,12,8,KG2007609185,Sachin Hosamani,1988-12-03,1,4,0,2016-10-26
901,11,109,11,4,KG2022496948,Lakshmi Desai,1975-12-29,2,1,0,2007-06-22
902,11,111,13,3,KG2018254277,Ramesh Kambli,1979-06-15,1,1,0,2010-01-14
903,11,107,7,12,KG2018389740,Surya Naik,1972-06-05,1,2,0,2020-09-24
904,11,107,12,10,KG2016148141,Lakshmi Rao,1973-07-18,2,2,0,2010-07-01
905,11,112,9,3,KG2014493025,Srinivas Savanur,1988-06-17,1,6,0,2021-03-17
906,11,116,13,5,KG2010527744,Manjunath Gowda,1977-03-12,1,7,0,2005-03-31
907,11,116,8,8,KG2021320900,Harish Poojary,1980-03-13,1,3,0,2014-07-03
908,11,107,12,3,KG2012411347,Santosh Reddy,1978-03-29,1,2,0,2023-06-13
909,11,113,12,11,KG2006842363,Prasad Shetty,1986-08-31,1,7,0,2019-07-04
910,11,107,9,6,KG2012295916,Chandrashekar Naik,1977-04-20,1,2,0,2017-02-23
911,11,115,9,5,KG2012282244,Kiran Gowda,1973-10-25,1,1,0,2017-10-15
912,11,113,9,6,KG2016788194,Basavaraj Kumar,1982-09-01,1,4,0,2013-12-06
913,12,123,7,12,KG2021105910,Chandrashekar Kattimani,1992-07-11,1,3,0,2023-02-10
914,12,124,12,1,KG2007928204,Ramesh Lamani,1998-01-29,1,4,0,2007-02-04
915,12,120,13,3,KG2021975414,Ambika Savanur,1985-04-25,2,3,0,2015-01-14
916,12,123,12,7,KG2012218965,Anil Hosamani,1997-05-19,1,2,0,2018-08-12
917,12,125,9,1,KG2007523148,Basavaraj Kambli,1974-03-22,1,6,0,2015-03-15
918,12,122,10,5,KG2007187891,Shivakumar Hegde,1990-09-01,1,8,1,2010-10-15
919,12,125,13,3,KG2006381129,Vasantha Meti,1982-11-10,2,7,0,2013-12-29
920,12,120,11,9,KG2007715340,Pushpa Desai,1988-07-14,2,8,0,2016-05-07
921,12,118,12,11,KG2005162071,Deepak Kambli,1974-09-22,1,7,0,2011-07-10
922,12,124,13,4,KG2016488509,Jagadish Hegde,1991-01-06,1,8,0,2019-05-31
923,12,120,13,7,KG2015067604,Kiran Hiremath,1984-03-26,1,8,0,2012-09-06
924,12,125,9,8,KG2009671316,Ramesh Naikar,1979-07-30,1,1,1,2012-03-07
925,12,124,9,6,KG2006221767,Ashok Swamy,1971-01-11,1,7,0,2022-01-06
926,12,120,9,2,KG2019913613,Prakash Acharya,1988-10-29,1,4,0,2016-10-08
927,12,122,10,1,KG2014172526,Girish Kulkarni,1978-11-28,1,7,0,2012-11-01
928,12,120,7,7,KG2017862995,Chetan Poojary,1970-06-12,1,4,0,2017-07-31
929,12,120,10,12,KG2005157818,Yogesh Bhat,1990-07-29,1,8,0,2008-04-23
930,12,119,13,11,KG2019989147,Sagar Kumar,1975-08-22,1,8,0,2019-03-25
931,12,119,9,12,KG2010630135,Swathi Siddi,1986-12-08,2,6,0,2009-11-06
932,12,121,7,10,KG2005316612,Shilpa Desai,1983-10-09,2,2,0,2016-04-06
933,12,125,11,6,KG2021802246,Kumaraswamy Angadi,1985-01-24,1,3,0,2007-07-18
934,12,123,10,10,KG2014886143,Girish Hosamani,1999-08-03,1,7,0,2020-06-11
935,12,119,5,2,KG2008520519,Suresh Kattimani,1997-12-25,1,2,0,2017-03-21
936,12,118,13,7,KG2022399592,Nandish Lamani,1975-02-19,1,8,0,2009-05-22
937,12,123,7,8,KG2005985260,Gopal Hiremath,1986-10-22,1,4,0,2022-07-18
938,12,122,13,5,KG2005943915,Vishwanath Gupta,1988-08-06,1,1,0,2005-09-25
939,12,123,13,9,KG2015178689,Parvathi Bhat,1995-09-01,2,4,0,2014-08-24
940,12,124,10,11,KG2018135131,Manjunath Poojary,1998-07-17,1,3,0,2013-10-04
941,12,123,12,7,KG2021124123,Anil Bai,1998-04-29,1,7,0,2017-12-10
942,12,122,13,3,KG2007026886,Priya Hegde,1989-08-15,2,3,0,2005-04-05
943,12,119,12,1,KG2016195618,Srinivas Lamani,1980-10-02,1,4,0,2019-08-21
944,12,121,13,7,KG2013086994,Darshan Reddy,1976-06-13,1,1,0,2019-01-27
945,12,119,9,10,KG2013938062,Ramesh Murthy,1978-02-07,1,2,0,2007-01-31
946,12,123,8,4,KG2018077150,Shivanand Naik,1991-10-29,1,2,0,2019-01-13
947,12,124,11,6,KG2010313268,Umesh Shetty,1970-06-16,1,1,0,2009-01-03
948,12,123,5,8,KG2005166083,Parvathi Siddi,1993-05-28,2,5,0,2021-08-20
949,12,121,12,9,KG2011908984,Madhu Rao,1986-05-15,1,4,0,2007-07-30
950,12,120,10,12,KG2013504968,Srinivas Prasad,1978-12-09,1,6,0,2007-01-24
951,12,122,12,8,KG2013181362,Santosh Nayak,1978-11-17,1,5,0,2020-05-30
952,12,119,12,10,KG2018925744,Mahesh Meti,1990-01-05,1,5,0,2014-07-04
953,12,119,12,7,KG2007471234,Shivakumar Desai,1977-07-03,1,5,0,2005-10-04
954,12,122,12,11,KG2017031395,Saraswathi Joshi,1975-02-22,2,6,0,2009-01-13
955,12,120,11,2,KG2009817381,Nagesh Desai,1984-02-08,1,1,0,2007-09-29
956,12,118,13,4,KG2022069453,Siddaraju Yadav,1987-04-19,1,4,0,2011-05-13
957,12,119,12,12,KG2018715268,Darshan Shankar,1989-07-10,1,6,0,2012-02-17
958,12,118,13,8,KG2008130121,Vinay Kattimani,1990-04-24,1,6,0,2008-11-02
959,12,121,12,5,KG2019298180,Hanumanthappa Kumar,1975-11-18,1,1,0,2014-01-13
960,12,118,10,1,KG2014288017,Arun Kattimani,1984-03-24,1,6,0,2021-11-27
961,12,123,12,1,KG2020889898,Chetan Lamani,1998-10-04,1,6,0,2007-09-22
962,12,119,9,1,KG2015903232,Padma Devi,2000-11-04,2,7,0,2021-03-31
963,12,119,10,6,KG2006272303,Kumaraswamy Kumar,1971-12-07,1,1,0,2007-06-27
964,12,119,10,12,KG2010969785,Prasad Prasad,1976-03-07,1,8,0,2018-02-01
965,12,123,13,10,KG2008547109,Swathi Bagewadi,1993-09-01,2,8,0,2010-05-25
966,12,122,10,12,KG2014745938,Prakash Raju,1973-09-18,1,4,0,2012-12-01
967,12,121,13,2,KG2005703070,Rekha Swamy,1979-09-12,2,7,0,2015-07-03
968,12,119,10,10,KG2014742930,Madhu Bhat,1990-05-14,1,3,0,2019-09-13
969,12,119,8,4,KG2021212883,Vidya Bagewadi,1987-12-14,2,2,0,2009-03-20
970,12,120,13,10,KG2008781217,Ramesh Lamani,1974-12-11,1,1,0,2010-05-25
971,12,120,10,8,KG2013124075,Umesh Joshi,1994-09-08,1,6,0,2006-11-20
972,12,120,11,7,KG2013387744,Manjunath Bagewadi,1974-05-22,1,7,0,2006-02-07
973,12,124,10,4,KG2021636956,Shankar Prasad,1992-02-22,1,7,0,2016-08-19
974,12,118,12,2,KG2013250366,Manjunath Gowda,1972-12-14,1,2,0,2016-12-08
975,12,124,11,2,KG2020215698,Chetan Prasad,1977-09-03,1,4,0,2022-08-16
976,12,122,13,5,KG2021951879,Arun Patil,1997-11-27,1,5,0,2015-09-11
977,12,121,10,11,KG2019148724,Naveen Kulkarni,1970-07-28,1,8,0,2019-12-10
978,12,118,10,5,KG2016496847,Bharathi Kumar,1996-02-28,2,8,0,2005-01-09
979,12,125,9,1,KG2021527588,Anand Yadav,1977-07-04,1,3,0,2021-12-07
980,12,119,10,12,KG2022269841,Shivanand Joshi,1999-10-05,1,5,0,2015-11-30
981,12,118,13,5,KG2020118239,Sagar Bangera,1982-02-09,1,1,0,2020-05-19
982,12,124,13,11,KG2005256239,Mangala Meti,1995-11-29,2,7,0,2021-08-15
983,12,119,10,7,KG2019918650,Vinay Siddi,1993-08-20,1,5,0,2008-12-04
984,12,123,13,7,KG2011043097,Vinay Acharya,1995-12-30,1,6,0,2016-08-31
985,12,119,11,8,KG2008008740,Shivakumar Murthy,1992-05-19,1,3,0,2020-05-17
986,12,120,12,5,KG2014510473,Darshan Shetty,1982-12-06,1,5,0,2006-06-14
987,12,118,10,10,KG2005451227,Shivanand Acharya,1985-10-20,1,1,0,2019-10-23
988,12,120,11,5,KG2009090182,Madhu Kambli,1982-02-21,1,4,0,2008-03-14
989,12,119,10,1,KG2017443090,Shivakumar Gupta,1987-11-27,1,5,0,2007-03-15
990,12,122,10,7,KG2009716515,Siddaraju Salian,1978-12-13,1,3,0,2010-08-11
991,12,121,10,2,KG2022192280,Krishna Lamani,1986-11-12,1,7,0,2022-07-20
992,12,125,13,9,KG2016448444,Mangala Lamani,1990-12-05,2,7,0,2014-06-07
993,12,118,7,7,KG2012608513,Srinivas Acharya,1992-12-22,1,3,0,2013-05-15
994,12,122,9,7,KG2019846706,Darshan Kumar,1993-03-28,1,1,0,2015-04-29
995,13,128,10,2,KG2015906300,Vasantha Naikar,1972-09-24,2,1,0,2007-09-22
996,13,129,12,8,KG2014658757,Pavan Rao,1983-12-12,1,1,0,2021-02-17
997,13,130,9,1,KG2008259215,Manoj Savanur,1979-03-02,1,8,0,2007-04-29
998,13,134,11,2,KG2012882609,Ashok Patil,1994-07-11,1,8,0,2010-11-03
999,13,128,11,11,KG2010536363,Ramesh Gupta,1994-07-10,1,8,0,2009-06-30
1000,13,131,13,10,KG2017404563,Darshan Prasad,1974-10-25,1,7,0,2015-05-29
1001,13,129,9,8,KG2014035740,Prasad Kumar,1998-12-09,1,8,0,2019-08-04
1002,13,132,7,8,KG2005166005,Latha Prasad,1986-01-18,2,4,0,2016-03-25
1003,13,133,12,3,KG2015481802,Shivakumar Poojary,1976-04-13,1,5,0,2011-03-31
1004,13,128,8,11,KG2010604021,Ashok Bangera,1992-09-28,1,5,0,2022-05-24
1005,13,132,12,10,KG2007047112,Mohan Hiremath,1971-04-29,1,3,0,2021-06-09
1006,13,128,12,11,KG2012110554,Bharath Yadav,1977-10-21,1,7,0,2021-05-02
1007,13,133,8,1,KG2007462977,Manoj Gowda,1986-10-16,1,1,0,2018-08-09
1008,13,132,9,8,KG2022209437,Krishna Poojary,1978-10-12,1,8,0,2010-08-31
1009,13,131,10,12,KG2007610385,Sagar Nayak,1971-02-02,1,2,0,2019-02-10
1010,13,129,13,6,KG2007357262,Hanumanthappa Siddi,1978-04-25,1,8,0,2020-04-21
1011,13,130,12,8,KG2009840535,Shivakumar Kambli,1973-01-05,1,7,0,2014-11-05
1012,13,128,12,3,KG2008522938,Basavaraj Devi,1980-05-05,1,6,0,2006-02-26
1013,13,131,8,5,KG2010302063,Shivakumar Shankar,1973-05-10,1,4,0,2016-12-26
1014,13,131,11,1,KG2020982440,Manoj Salian,1981-10-19,1,1,0,2019-08-27
1015,13,133,10,6,KG2011573663,Rekha Bai,1984-10-14,2,1,0,2021-12-27
1016,13,128,13,10,KG2007996051,Meena Joshi,1988-09-02,2,2,0,2018-06-02
1017,13,134,8,5,KG2020532262,Arun Gowda,1980-02-08,1,6,0,2019-08-03
1018,13,131,13,4,KG2011560135,Manjunath Naik,1997-04-12,1,1,0,2013-07-05
1019,13,127,11,7,KG2022144463,Girish Angadi,1975-03-09,1,2,0,2014-10-28
1020,13,132,11,6,KG2012096460,Manjunath Gupta,1996-05-27,1,4,0,2005-03-24
1021,13,127,5,1,KG2007059407,Deepa Reddy,1975-09-08,2,3,0,2014-11-02
1022,13,132,10,11,KG2017501955,Anitha Bai,1999-07-01,2,2,0,2007-09-30
1023,13,130,12,12,KG2014987158,Sachin Bagewadi,1986-06-17,1,5,0,2022-07-02
1024,13,130,12,5,KG2008056621,Kumaraswamy Ganiger,1985-07-20,1,8,0,2014-03-20
1025,13,130,8,9,KG2011128711,Yogesh Kambli,1986-09-15,1,3,0,2021-04-05
1026,13,130,13,11,KG2020876951,Manoj Naik,1971-07-08,1,5,0,2011-01-24
1027,13,131,13,2,KG2020019765,Mohan Hosamani,1987-03-01,1,8,0,2013-08-18
1028,13,130,11,11,KG2006567856,Manjunath Acharya,1985-08-08,1,6,0,2005-08-01
1029,13,131,13,10,KG2018907797,Suresh Kulkarni,1989-03-06,1,1,0,2022-07-22
1030,13,133,7,11,KG2018600418,Kumaraswamy Lamani,1995-06-30,1,5,0,2022-04-01
1031,13,133,12,4,KG2013089692,Rajesh Prasad,1981-03-18,1,5,0,2022-04-20
1032,13,133,9,5,KG2005130345,Darshan Raju,1983-10-08,1,6,0,2017-10-01
1033,13,129,11,1,KG2016503535,Jagadish Gowda,1998-08-10,1,4,0,2017-06-26
1034,13,128,10,10,KG2010270540,Ravi Bagewadi,1982-05-22,1,8,0,2010-10-28
1035,13,129,9,10,KG2006193206,Sachin Kumari,2000-09-13,1,8,0,2016-05-14
1036,13,127,12,4,KG2013016902,Anil Raju,2000-06-06,1,1,0,2012-12-04
1037,13,132,9,9,KG2012213954,Madhu Shankar,1984-08-12,1,6,0,2017-10-17
1038,13,133,9,7,KG2015636451,Shobha Naik,1986-02-28,2,7,0,2012-07-07
1039,13,132,12,5,KG2006305003,Ganesh Desai,1976-09-24,1,1,0,2018-04-06
1040,13,130,13,9,KG2016985599,Yogesh Ganiger,1979-08-22,1,1,0,2013-07-01
1041,13,129,11,11,KG2021602344,Ravi Yadav,1998-04-11,1,7,0,2017-04-19
1042,13,128,13,9,KG2021545612,Shankar Naikar,1989-10-13,1,5,0,2012-02-10
1043,13,131,8,6,KG2012477964,Nandish Desai,1984-02-14,1,2,0,2021-10-13
1044,13,134,13,7,KG2021080158,Shivakumar Kambli,1986-04-02,1,8,0,2019-08-28
1045,13,134,13,4,KG2012814166,Srinivas Siddi,1988-04-14,1,3,0,2020-02-14
1046,13,131,10,2,KG2009603993,Vishwanath Ganiger,1992-03-02,1,4,0,2019-03-11
1047,13,134,9,2,KG2020778939,Bharath Kambli,1974-07-13,1,1,0,2007-11-02
1048,13,127,13,2,KG2018371582,Sagar Hosamani,1975-09-20,1,4,0,2014-01-09
1049,13,128,10,6,KG2006077336,Mohan Devi,1985-12-03,1,7,0,2015-01-26
1050,13,133,10,8,KG2021087860,Surya Patil,1976-10-30,1,6,0,2005-03-05
1051,13,134,11,8,KG2013990662,Surya Salian,1974-05-07,1,5,0,2010-03-18
1052,13,127,12,9,KG2015402725,Girish Murthy,1984-04-16,1,3,0,2021-12-26
1053,13,127,13,12,KG2021291773,Priya Angadi,1995-10-20,2,6,0,2018-10-21
1054,13,131,10,5,KG2010302492,Umesh Yadav,1981-08-21,1,2,0,2018-08-06
1055,13,131,9,4,KG2005627460,Madhu Shetty,1971-10-14,1,4,0,2017-02-09
1056,13,127,11,5,KG2019546197,Vasantha Angadi,1975-08-30,2,5,0,2015-03-07
1057,13,128,11,7,KG2013767174,Prakash Bai,1999-12-31,1,6,0,2007-08-13
1058,13,130,13,6,KG2019661258,Chandrashekar Prasad,1993-01-02,1,2,0,2020-01-28
1059,13,132,13,1,KG2015199648,Anil Savanur,1995-01-15,1,1,0,2019-10-30
1060,13,127,10,10,KG2013492952,Sachin Nayak,1976-10-17,1,3,0,2015-11-14
1061,13,131,9,11,KG2005455417,Saraswathi Swamy,1973-01-07,2,4,0,2016-01-03
1062,13,127,11,5,KG2012668693,Krishna Salian,1985-08-23,1,3,0,2015-11-11
1063,13,130,13,11,KG2016569811,Krishna Hiremath,1991-07-30,1,2,0,2011-08-18
1064,13,131,11,8,KG2008184754,Darshan Angadi,1990-11-06,1,2,0,2012-02-26
1065,13,133,13,8,KG2018720605,Radha Bangera,1980-07-14,2,5,0,2005-08-26
1066,13,130,13,7,KG2013707778,Nandish Bhat,1984-03-31,1,7,0,2014-03-23
1067,13,133,11,1,KG2015667174,Surya Yadav,1972-01-18,1,8,0,2011-12-03
1068,13,129,12,11,KG2009634348,Mohan Kulkarni,1994-03-19,1,1,0,2005-06-13
1069,13,128,13,6,KG2006543843,Indira Shankar,1979-06-11,2,4,1,2013-02-14
1070,13,133,13,4,KG2015433477,Ganesh Desai,1979-09-03,1,4,0,2017-05-27
1071,13,127,13,9,KG2006164570,Santosh Meti,1982-09-13,1,1,0,2011-10-06
1072,13,130,9,12,KG2009858046,Prasad Hiremath,1982-02-10,1,2,0,2006-11-27
1073,14,136,9,9,KG2017203722,Ramesh Devi,1997-03-03,1,6,0,2012-01-02
1074,14,136,10,8,KG2020394874,Harish Poojary,1983-01-24,1,2,0,2014-08-20
1075,14,142,12,8,KG2021256497,Chetan Siddi,1987-02-26,1,8,0,2005-05-22
1076,14,141,13,12,KG2005416651,Sachin Poojary,1980-05-30,1,6,0,2015-01-11
1077,14,137,12,6,KG2008588131,Krishna Hegde,1977-08-05,1,8,0,2009-08-29
1078,14,137,9,10,KG2012061796,Saraswathi Poojary,1992-02-19,2,7,0,2010-08-27
1079,14,141,13,1,KG2018913759,Hanumanthappa Bangera,1970-04-02,1,4,0,2011-01-06
1080,14,143,12,6,KG2019743303,Deepa Bhat,1991-09-01,2,2,0,2016-07-16
1081,14,142,13,7,KG2021784491,Rajesh Shetty,1975-06-14,1,4,0,2008-09-23
1082,14,137,9,7,KG2020146660,Krishna Savanur,1994-07-17,1,7,0,2014-05-19
1083,14,137,11,5,KG2021338047,Pavan Prasad,1997-08-04,1,3,0,2013-05-03
1084,14,139,13,12,KG2020485366,Shankar Raju,1979-06-13,1,3,0,2012-05-28
1085,14,143,9,7,KG2005326989,Ashok Shankar,1978-06-02,1,2,0,2009-06-21
1086,14,141,9,10,KG2016667255,Ganesh Shankar,1995-01-31,1,6,0,2010-01-26
1087,14,139,10,7,KG2017979693,Basavaraj Desai,1981-06-05,1,4,0,2017-08-02
1088,14,138,9,4,KG2008132859,Harish Poojary,1993-06-06,1,7,0,2018-03-05
1089,14,140,7,12,KG2010002801,Chandrika Swamy,1980-05-26,2,2,0,2009-11-09
1090,14,138,9,8,KG2006143629,Pushpa Shankar,1992-12-14,2,8,0,2023-02-08
1091,14,143,10,9,KG2017395638,Deepak Kambli,1987-04-18,1,8,0,2020-11-03
1092,14,141,12,10,KG2009880674,Bharathi Prasad,1989-08-12,2,8,0,2017-07-28
1093,14,140,13,9,KG2005908212,Mangala Patil,1986-05-28,2,6,0,2015-06-16
1094,14,139,12,4,KG2011463556,Naveen Kumar,1986-03-12,1,4,0,2016-10-19
1095,14,140,10,6,KG2013035157,Ambika Kumar,1999-01-13,2,8,0,2011-03-03
1096,14,140,10,1,KG2019514118,Lakshmi Naikar,1977-10-18,2,2,0,2015-08-15
1097,14,136,12,12,KG2009086848,Yogesh Patil,1988-10-27,1,1,0,2007-09-06
1098,14,136,10,9,KG2015877945,Kiran Naik,2000-02-22,1,3,0,2012-02-06
1099,14,141,12,11,KG2007202313,Darshan Reddy,1992-06-30,1,5,0,2008-04-23
1100,14,143,9,10,KG2010666161,Madhu Kattimani,1970-02-22,1,5,0,2011-12-25
1101,14,137,10,10,KG2019092445,Kavitha Poojary,1975-03-20,2,3,0,2007-01-12
1102,14,138,10,11,KG2011668935,Bharathi Kumar,1986-10-20,2,2,0,2015-04-30
1103,14,139,10,11,KG2014055927,Kiran Bai,1987-01-06,1,5,0,2020-10-31
1104,14,138,12,7,KG2011185716,Kiran Prasad,1983-03-26,1,8,0,2010-10-26
1105,14,143,11,6,KG2019869794,Gopal Savanur,1998-04-22,1,3,0,2020-05-30
1106,14,142,10,10,KG2016677389,Chetan Angadi,2000-08-05,1,5,0,2022-11-11
1107,14,140,9,4,KG2006966703,Jagadish Raju,1975-03-05,1,3,0,2016-08-06
1108,14,143,12,6,KG2006338032,Darshan Salian,1974-09-10,1,6,0,2019-02-13
1109,14,136,10,8,KG2010957506,Gopal Devi,1986-01-22,1,3,0,2011-11-15
1110,14,138,13,8,KG2018766462,Jagadish Salian,1987-11-30,1,4,0,2015-08-16
1111,14,141,12,8,KG2012800245,Basavaraj Gowda,1992-09-28,1,7,0,2007-06-03
1112,14,140,7,7,KG2010967158,Ganesh Ganiger,1983-06-26,1,4,0,2018-05-22
1113,14,138,9,6,KG2014831378,Manjunath Hegde,1976-05-06,1,6,0,2022-12-23
1114,14,138,12,11,KG2014084280,Naveen Acharya,1978-04-13,1,4,0,2010-04-19
1115,14,139,10,9,KG2020167070,Shilpa Kumar,1985-06-18,2,8,0,2007-03-30
1116,14,142,13,8,KG2008406401,Jagadish Gupta,1975-10-07,1,3,0,2012-02-21
1117,14,141,13,11,KG2017560061,Girish Bangera,1973-03-20,1,8,0,2012-10-12
1118,14,136,10,10,KG2016356360,Deepak Desai,1992-06-29,1,1,0,2023-06-19
1119,14,142,8,11,KG2006221494,Shivanand Nayak,1983-07-18,1,2,0,2014-10-07
1120,14,138,11,5,KG2006273699,Pavan Naikar,1988-12-01,1,3,0,2009-01-10
1121,14,137,12,2,KG2017842584,Surya Devi,1970-07-20,1,6,0,2008-08-10
1122,14,142,13,1,KG2018808830,Darshan Hiremath,1972-06-12,1,7,0,2011-10-18
1123,14,137,12,8,KG2015885175,Nandish Naikar,1993-12-31,1,2,0,2013-03-08
1124,14,142,12,7,KG2005353492,Kavitha Rao,1996-06-22,2,4,0,2010-10-14
1125,14,143,11,8,KG2019384937,Manoj Meti,1972-03-31,1,6,0,2018-06-11
1126,14,141,13,1,KG2016437320,Naveen Murthy,1970-10-15,1,6,0,2015-01-08
1127,14,136,12,6,KG2012183746,Kumaraswamy Hiremath,1973-10-09,1,2,0,2016-12-31
1128,14,138,12,7,KG2012963406,Mangala Lamani,1993-06-26,2,8,0,2017-10-06
1129,14,141,11,3,KG2017537534,Surya Devi,1973-07-14,1,5,0,2012-07-30
1130,14,136,10,12,KG2018122081,Gopal Hegde,1978-08-06,1,5,1,2017-10-21
1131,14,139,13,1,KG2018288135,Ashok Swamy,2000-11-25,1,3,0,2022-06-16
1132,14,136,12,3,KG2018217199,Vinay Kumar,1970-11-03,1,7,0,2022-07-17
1133,14,140,10,10,KG2008232075,Krishna Bhat,1980-02-01,1,6,0,2005-05-29
1134,14,140,13,10,KG2015567760,Kamala Kattimani,1987-06-15,2,1,0,2015-09-02
1135,14,141,10,8,KG2011558095,Yogesh Meti,1977-08-17,1,7,0,2020-02-05
1136,14,136,13,10,KG2016087129,Radha Kambli,1979-04-24,2,6,0,2021-10-11
1137,14,141,12,8,KG2010654590,Mohan Salian,1985-10-10,1,7,0,2017-09-02
1138,14,136,13,5,KG2017965924,Shivanand Gupta,1994-02-11,1,7,0,2007-12-15
1139,14,137,9,4,KG2014187300,Manoj Poojary,1977-02-19,1,7,0,2022-03-15
1140,14,141,13,7,KG2016660892,Pooja Bhat,1974-09-27,2,6,0,2019-11-25
1141,14,142,10,7,KG2019164593,Jagadish Murthy,1977-12-20,1,5,0,2013-12-22
1142,14,141,13,11,KG2018438588,Arun Hosamani,1988-05-28,1,1,0,2009-03-28
1143,14,138,12,9,KG2018991418,Parvathi Poojary,1971-01-10,2,4,0,2012-04-16
1144,14,143,13,6,KG2022536175,Shankar Hosamani,1978-08-29,1,8,0,2008-08-15
1145,14,139,10,12,KG2014067962,Pushpa Bai,1971-05-22,2,8,0,2009-08-23
1146,14,143,6,3,KG2015914448,Ambika Kumari,1977-02-22,2,8,0,2010-06-29
1147,14,137,9,1,KG2020904050,Vishwanath Savanur,1987-04-15,1,7,0,2006-07-31
1148,14,137,13,10,KG2019504164,Kumaraswamy Naik,1972-09-06,1,7,0,2011-07-28
1149,14,136,11,12,KG2008108657,Jyothi Angadi,1976-07-19,2,2,0,2010-11-21
1150,14,141,11,6,KG2011277357,Deepak Naikar,1974-05-11,1,2,0,2012-05-27
1151,14,143,13,5,KG2015825622,Chetan Bagewadi,1990-03-15,1,5,0,2020-09-09
1152,14,136,13,3,KG2016590914,Suresh Yadav,1986-04-09,1,5,0,2021-01-04
1153,14,138,12,5,KG2009779861,Umesh Murthy,1975-10-08,1,5,0,2008-04-15
1154,14,140,12,1,KG2009612615,Kamala Acharya,1970-07-17,2,6,0,2010-10-27
1155,14,142,12,3,KG2021329564,Shobha Salian,1993-06-23,2,7,0,2013-05-25
1156,15,147,13,8,KG2007358998,Prasad Kumar,1980-02-01,1,4,0,2011-12-09
1157,15,149,12,12,KG2016523020,Gopal Nayak,1990-08-09,1,1,0,2017-10-09
1158,15,153,13,12,KG2017656831,Darshan Gowda,1974-06-08,1,2,0,2012-05-23
1159,15,153,13,9,KG2021260018,Rekha Bagewadi,1980-12-23,2,3,0,2010-09-29
1160,15,148,10,12,KG2013578789,Venkatesh Bangera,1982-06-13,1,4,0,2007-01-19
1161,15,146,8,3,KG2012255791,Manjunath Swamy,1996-04-09,1,8,0,2022-01-31
1162,15,153,13,1,KG2011501533,Krishna Shankar,1975-03-23,1,2,0,2014-11-30
1163,15,146,12,4,KG2005609971,Basavaraj Poojary,1989-04-12,1,8,0,2007-07-03
1164,15,148,12,11,KG2013791214,Jagadish Kumar,1988-04-07,1,5,0,2018-06-28
1165,15,147,10,8,KG2013909390,Gopal Acharya,1993-11-15,1,6,0,2010-08-02
1166,15,153,12,11,KG2020006834,Bharath Patil,1984-04-26,1,8,0,2016-06-06
1167,15,147,9,7,KG2015668869,Arun Bagewadi,2000-10-25,1,3,0,2017-01-30
1168,15,146,13,4,KG2021494798,Basavaraj Bhat,1974-08-14,1,5,0,2020-05-11
1169,15,148,12,3,KG2010893762,Kiran Hiremath,1977-01-31,1,3,0,2018-09-08
1170,15,153,6,11,KG2012978158,Vishwanath Prasad,1981-10-16,1,5,0,2015-08-03
1171,15,149,10,6,KG2014445958,Pushpa Bagewadi,1995-04-08,2,7,0,2013-10-29
1172,15,151,9,7,KG2013020426,Srinivas Lamani,1979-01-27,1,5,0,2009-09-05
1173,15,150,9,7,KG2022774916,Siddaraju Kambli,1978-12-12,1,4,0,2022-11-20
1174,15,152,13,2,KG2020987229,Ganesh Bhat,1996-08-06,1,1,0,2015-07-17
1175,15,151,13,12,KG2017062199,Vinay Bangera,1974-07-20,1,6,0,2006-04-05
1176,15,150,11,5,KG2015812902,Srinivas Shankar,1988-07-24,1,3,0,2023-06-28
1177,15,149,12,9,KG2022799841,Deepak Bhat,1999-08-21,1,5,0,2010-11-06
1178,15,147,13,2,KG2019783573,Pushpa Desai,1979-08-21,2,6,0,2009-02-17
1179,15,152,11,4,KG2013632939,Anil Raju,1971-01-15,1,2,0,2008-02-24
1180,15,151,11,8,KG2021391617,Sagar Reddy,1970-09-23,1,7,1,2017-09-09
1181,15,153,13,6,KG2015665190,Shivanand Murthy,1973-01-04,1,2,0,2021-06-22
1182,15,153,13,9,KG2019639665,Madhu Hegde,1999-03-02,1,2,0,2009-04-13
1183,15,151,13,8,KG2015076574,Yogesh Rao,1978-02-24,1,6,0,2019-07-14
1184,15,151,13,7,KG2005008953,Rajesh Hosamani,1980-02-08,1,7,0,2012-03-25
1185,15,148,12,6,KG2016936634,Gopal Nayak,1995-11-17,1,4,0,2008-06-04
1186,15,148,10,2,KG2009566311,Shankar Gowda,1985-08-20,1,6,0,2006-07-22
1187,15,148,13,4,KG2012981785,Girish Prasad,1979-09-30,1,6,0,2022-04-29
1188,15,152,9,7,KG2017051605,Yogesh Swamy,1990-01-16,1,7,0,2014-11-02
1189,15,151,12,2,KG2021127616,Naveen Ganiger,1977-04-22,1,4,0,2021-12-21
1190,15,152,13,6,KG2011220545,Siddaraju Kattimani,1974-01-27,1,6,0,2022-12-09
