ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
10662,8173,Darshan Shankar,37,16,2,1,1
10663,8174,Indira Shetty,42,19,2,2,2
10664,8174,Priya Siddi,36,1,1,4,2
10665,8175,Sagar Kattimani,41,5,1,2,1
10666,8176,Prasad Nayak,37,18,1,3,1
10667,8177,Shankar Bangera,28,14,1,1,1
10668,8177,Parvathi Bagewadi,27,5,1,1,2
10669,8178,Kumaraswamy Siddi,24,9,2,3,1
10670,8179,Pooja Hegde,26,2,1,2,2
10671,8179,Suma Kulkarni,35,13,1,1,2
10672,8180,Harish Swamy,20,1,1,1,1
10673,8181,Bharath Gowda,33,12,1,3,1
10674,8182,Mahesh Kambli,17,17,1,2,1
10675,8183,Prasad Patil,38,8,2,3,1
10676,8183,Meena Hosamani,22,19,1,2,2
10677,8184,Deepa Salian,34,14,1,1,2
10678,8185,Umesh Murthy,35,10,3,2,1
10679,8186,Sharada Murthy,29,3,3,3,2
10680,8187,Shivanand Siddi,35,1,1,2,1
10681,8188,Sneha Gupta,36,3,1,4,2
10682,8189,Lakshman Kulkarni,45,5,1,4,1
10683,8190,Deepak Savanur,24,18,1,1,1
10684,8191,Madhu Rao,43,6,1,1,1
10685,8192,Mohan Yadav,37,5,1,1,1
10686,8193,Nandini Naikar,15,18,2,3,2
10687,8193,Mohan Salian,33,19,1,2,1
10688,8194,Nandish Shankar,15,20,2,3,1
10689,8195,Sharada Gupta,50,6,2,2,2
10690,8196,Sneha Reddy,37,3,1,2,2
10691,8197,Chetan Kambli,24,14,1,2,1
10692,8198,Parvathi Hiremath,42,7,1,1,2
10693,8199,Rajeshwari Meti,32,6,2,3,2
10694,8200,Gopal Angadi,39,7,1,2,1
10695,8200,Kumaraswamy Bangera,23,11,1,1,1
10696,8201,Chetan Siddi,15,20,1,2,1
10697,8201,Anil Gowda,38,2,1,4,1
10698,8202,Latha Kambli,41,16,1,2,2
10699,8202,Gopal Desai,15,11,1,1,1
10700,8203,Suresh Kumar,17,7,1,1,1
10701,8204,Nandish Naik,33,11,1,1,1
10702,8205,Kamala Prasad,34,15,1,2,2
10703,8206,Lakshmi Bhat,19,12,3,2,2
10704,8207,Ganesh Murthy,57,1,1,1,1
10705,8208,Kavitha Joshi,22,8,1,2,2
10706,8208,Bharath Bangera,32,3,3,4,1
10707,8209,Ramesh Kattimani,35,5,3,3,1
10708,8210,Kumaraswamy Kulkarni,33,10,1,3,1
10709,8210,Shilpa Naikar,52,17,4,4,2
10710,8211,Bharath Joshi,20,19,1,1,1
10711,8212,Bharath Kulkarni,18,8,1,2,1
10712,8213,Srinivas Naikar,51,2,3,4,1
10713,8213,Meena Gowda,36,5,2,1,2
10714,8214,Suma Gowda,46,2,1,2,2
10715,8215,Sharada Yadav,47,1,1,4,2
10716,8216,Prasad Patil,38,8,2,3,1
10717,8217,Arun Shetty,15,11,1,4,1
10718,8218,Girish Shetty,28,15,2,2,1
10719,8218,Asha Gowda,16,11,2,2,2
10720,8219,Sneha Lamani,45,14,1,3,2
10721,8220,Harish Shankar,40,12,1,1,1
10722,8220,Rajesh Acharya,15,15,3,2,1
10723,8221,Sharada Patil,33,20,1,5,2
10724,8222,Umesh Devi,15,5,1,1,1
10725,8222,Nagaraj Kumari,32,14,5,2,1
10726,8223,Rekha Kattimani,19,2,1,5,2
10727,8224,Chetan Kumari,35,2,2,1,1
10728,8225,Venkatesh Bagewadi,36,14,2,2,1
10729,8226,Rashmi Yadav,39,19,2,2,2
10730,8227,Roopa Naikar,44,19,1,3,2
10731,8228,Madhu Siddi,47,16,1,2,1
10732,8228,Arun Hosamani,53,11,1,3,1
10733,8229,Suma Raju,29,17,1,1,2
10734,8230,Jagadish Kumari,53,20,2,2,1
10735,8230,Bharathi Swamy,32,5,1,2,2
10736,8231,Umesh Murthy,21,2,1,1,3
10737,8231,Kiran Siddi,26,19,4,3,1
10738,8232,Nandini Devi,37,12,1,3,2
10739,8233,Shilpa Gupta,47,3,1,2,2
10740,8234,Sunitha Poojary,36,6,1,2,2
10741,8235,Nagesh Rao,34,8,2,2,1
10742,8235,Indira Bai,45,15,3,2,2
10743,8236,Shilpa Poojary,40,18,1,3,2
10744,8237,Naveen Naik,16,4,1,1,1
10745,8238,Surya Hosamani,34,13,1,1,1
10746,8238,Darshan Savanur,22,17,1,5,1
10747,8239,Nandish Poojary,25,9,2,1,1
10748,8239,Mahesh Swamy,26,12,2,2,1
10749,8240,Bharath Raju,15,6,1,1,1
10750,8241,Ashok Prasad,52,10,2,5,1
10751,8241,Manjunath Murthy,34,15,1,2,1
10752,8242,Chandrika Joshi,39,13,1,2,2
10753,8243,Indira Murthy,15,2,1,3,2
10754,8243,Harish Lamani,15,15,2,1,1
10755,8244,Priya Hiremath,46,8,1,2,2
10756,8245,Sunitha Acharya,25,10,1,2,2
10757,8246,Naveen Patil,30,1,1,2,1
10758,8246,Bharath Bangera,58,1,1,1,1
10759,8247,Jagadish Joshi,38,20,1,2,1
10760,8248,Chandrika Kattimani,33,20,2,5,2
10761,8249,Krishna Patil,19,18,1,2,1
10762,8250,Rajesh Gupta,35,13,4,3,1
10763,8250,Anand Gupta,19,4,1,3,1
10764,8251,Pavan Yadav,49,16,1,2,1
10765,8252,Anil Salian,46,15,1,4,1
10766,8252,Anitha Swamy,30,11,5,3,2
10767,8253,Manjunath Murthy,41,16,1,5,1
10768,8253,Vishwanath Kumar,38,18,1,2,1
10769,8254,Umesh Yadav,18,19,1,4,1
10770,8255,Santosh Shetty,22,10,3,2,1
10771,8256,Ashok Prasad,52,10,2,5,1
10772,8256,Pavan Bangera,40,5,2,2,1
10773,8257,Asha Bangera,35,5,1,2,2
10774,8258,Madhu Devi,47,18,1,2,1
10775,8258,Renuka Bhat,31,1,2,4,2
10776,8259,Swathi Joshi,15,6,1,4,2
10777,8260,Anand Bhat,27,8,3,3,1
10778,8260,Nagaraj Salian,18,5,1,4,1
10779,8261,Deepak Siddi,53,3,1,2,1
10780,8261,Chetan Angadi,38,12,1,4,1
10781,8262,Sachin Hegde,26,3,1,1,1
10782,8263,Siddaraju Kattimani,36,2,3,1,1
10783,8264,Renuka Shankar,15,9,2,4,2
10784,8265,Rajeshwari Kumar,38,10,1,4,2
10785,8265,Nandish Murthy,34,10,5,2,1
10786,8266,Nagesh Reddy,39,15,1,1,1
10787,8267,Chandrika Reddy,25,15,2,5,2
10788,8267,Kiran Raju,26,9,7,2,1
10789,8268,Manoj Kulkarni,45,6,2,2,3
10790,8269,Prasad Hegde,41,6,2,2,1
10791,8270,Yogesh Bangera,34,4,1,4,1
10792,8271,Kiran Yadav,15,20,6,5,1
10793,8272,Rajeshwari Raju,50,9,1,1,2
10794,8273,Ravi Yadav,29,11,2,1,1
10795,8274,Naveen Shankar,41,14,4,1,1
10796,8275,Madhu Acharya,40,12,1,1,1
10797,8276,Deepa Kambli,35,8,1,2,2
10798,8277,Girish Kumar,29,18,1,3,1
10799,8277,Venkatesh Kumari,22,10,2,3,1
10800,8278,Chetan Poojary,33,12,2,4,1
10801,8279,Hanumanthappa Bangera,23,14,1,1,1
10802,8280,Vinay Naik,15,8,1,3,1
10803,8281,Sunitha Yadav,22,10,1,1,2
10804,8282,Sneha Rao,63,9,1,1,2
10805,8283,Sachin Angadi,28,5,1,4,1
10806,8284,Sneha Shankar,56,4,7,3,2
10807,8284,Chetan Yadav,39,6,7,2,1
10808,8285,Deepak Naik,22,7,6,3,1
10809,8286,Kiran Bai,22,20,2,2,1
10810,8286,Padma Kumari,24,2,3,2,2
10811,8287,Kiran Hegde,24,13,2,3,1
10812,8288,Basavaraj Kattimani,19,1,1,2,1
10813,8289,Roopa Ganiger,17,19,1,3,2
10814,8290,Sharada Kulkarni,43,1,1,1,2
10815,8290,Prasad Poojary,30,15,3,4,1
10816,8291,Prakash Naik,15,8,1,4,1
10817,8292,Gopal Gupta,42,18,3,2,1
10818,8293,Shankar Desai,35,3,1,4,1
10819,8294,Prasad Rao,46,6,2,1,1
10820,8295,Ramesh Naikar,35,20,1,2,1
10821,8296,Yogesh Angadi,24,17,1,2,1
10822,8297,Rajesh Bhat,50,5,1,2,1
10823,8298,Sachin Ganiger,42,19,1,4,1
10824,8299,Hanumanthappa Reddy,28,7,1,3,1
10825,8300,Nagesh Bagewadi,15,3,5,1,1
10826,8301,Indira Gupta,31,19,1,3,2
10827,8301,Savitha Poojary,41,12,1,4,2
10828,8302,Roopa Shetty,37,11,3,3,2
10829,8303,Nagaraj Acharya,22,13,1,1,1
10830,8304,Harish Joshi,32,5,1,1,1
10831,8305,Sneha Hiremath,32,9,2,2,2
10832,8306,Shivakumar Rao,15,7,1,2,1
10833,8307,Ashok Raju,35,6,2,1,1
10834,8307,Siddaraju Hiremath,27,7,1,1,1
10835,8308,Anitha Kulkarni,36,15,1,3,2
10836,8309,Bharathi Kattimani,43,14,1,2,2
10837,8309,Nandish Hegde,34,1,1,4,1
10838,8310,Jyothi Hosamani,28,13,1,3,2
10839,8311,Chandrika Shankar,41,4,1,1,2
10840,8311,Yashodha Murthy,15,20,1,3,2
10841,8312,Sneha Reddy,27,4,2,1,2
10842,8313,Madhu Gupta,18,12,1,3,1
10843,8314,Parvathi Kulkarni,26,13,3,2,2
10844,8315,Sagar Shetty,31,11,1,2,1
10845,8316,Rekha Swamy,29,4,2,1,2
10846,8317,Pushpa Naikar,24,2,2,5,2
10847,8318,Shivakumar Hiremath,33,20,1,2,1
10848,8319,Vinay Yadav,37,9,1,3,1
10849,8320,Radha Patil,23,13,1,3,2
10850,8321,Manjunath Angadi,21,7,1,1,1
10851,8321,Anand Desai,15,19,1,2,1
10852,8322,Rajesh Bagewadi,18,16,1,3,1
10853,8323,Lakshman Nayak,15,15,2,1,1
10854,8324,Jagadish Lamani,32,14,2,1,1
10855,8325,Girish Joshi,28,11,1,4,1
10856,8326,Swathi Swamy,32,11,1,1,2
10857,8327,Shivanand Hegde,39,5,1,1,1
10858,8328,Nagaraj Angadi,15,5,1,3,1
10859,8329,Manoj Gowda,41,9,1,2,1
10860,8329,Mahesh Acharya,28,13,1,1,1
10861,8330,Shivakumar Siddi,49,13,1,2,1
10862,8331,Manjunath Bai,15,13,2,1,1
10863,8332,Ashok Poojary,17,2,1,4,1
10864,8333,Kiran Kattimani,26,1,2,3,1
10865,8334,Harish Yadav,54,9,1,2,1
10866,8335,Chandrika Desai,23,8,1,1,2
10867,8336,Savitha Salian,30,8,3,2,2
10868,8336,Girish Nayak,38,14,4,1,1
10869,8337,Kumaraswamy Kattimani,26,8,1,2,1
10870,8337,Vinay Patil,28,16,1,2,1
10871,8338,Deepak Kulkarni,42,6,3,1,1
10872,8338,Gopal Prasad,23,8,1,2,1
10873,8339,Nandini Kattimani,53,14,1,3,2
10874,8340,Pavan Savanur,43,8,1,2,1
10875,8341,Kumaraswamy Joshi,48,20,4,2,1
10876,8342,Anitha Naikar,33,5,4,3,2
10877,8343,Kiran Kattimani,25,13,1,1,1
10878,8344,Meena Reddy,32,14,1,1,2
10879,8345,Anitha Ganiger,29,18,5,2,2
10880,8346,Umesh Reddy,47,20,3,1,1
10881,8347,Savitha Salian,30,8,3,2,2
10882,8348,Ashok Shetty,20,5,1,1,1
10883,8349,Vishwanath Bangera,36,12,3,2,1
10884,8350,Vasantha Reddy,41,16,1,3,2
10885,8351,Lakshmi Meti,33,12,2,3,2
10886,8352,Shivanand Acharya,22,11,1,2,1
10887,8353,Gopal Angadi,29,14,1,1,1
10888,8354,Lakshmi Salian,42,14,1,1,2
10889,8355,Pushpa Nayak,29,12,2,1,2
10890,8356,Shankar Reddy,47,12,1,2,1
10891,8357,Vishwanath Desai,25,15,4,1,1
10892,8357,Hanumanthappa Kumar,42,1,1,1,1
10893,8358,Ashok Patil,41,15,1,1,1
10894,8359,Divya Naik,43,16,1,2,2
10895,8360,Basavaraj Murthy,31,11,2,1,1
10896,8361,Savitha Murthy,29,16,3,2,2
10897,8362,Darshan Raju,43,7,1,2,1
10898,8363,Bharathi Savanur,28,6,2,4,2
10899,8364,Renuka Swamy,28,3,2,5,2
10900,8365,Deepak Murthy,18,10,2,2,1
10901,8366,Lakshman Kulkarni,45,5,1,4,1
10902,8366,Shivanand Gowda,32,18,1,2,1
10903,8367,Deepa Reddy,45,16,1,1,2
10904,8368,Anand Hiremath,19,1,1,3,1
10905,8368,Manoj Hiremath,24,5,4,2,1
10906,8369,Ambika Ganiger,39,3,1,2,2
10907,8370,Kiran Kumari,24,10,6,1,1
10908,8370,Surya Bhat,33,10,3,2,1
10909,8371,Divya Bhat,61,10,2,3,3
10910,8372,Bharathi Reddy,43,8,2,2,2
10911,8372,Shobha Hiremath,16,14,1,2,2
10912,8373,Pushpa Bai,37,14,3,4,2
10913,8374,Harish Naik,26,3,2,2,1
10914,8375,Shankar Salian,56,2,1,2,1
10915,8376,Anil Lamani,25,4,1,2,1
10916,8377,Sneha Prasad,19,11,1,2,2
10917,8377,Venkatesh Lamani,50,19,1,1,1
10918,8378,Manjunath Gowda,29,16,1,3,1
10919,8379,Ashok Meti,15,5,3,2,1
10920,8379,Yogesh Kambli,47,2,1,2,1
10921,8380,Basavaraj Bai,23,1,2,3,1
10922,8381,Rashmi Joshi,34,9,2,3,2
10923,8381,Nandini Shankar,37,11,1,2,2
10924,8382,Geetha Patil,39,18,1,1,2
10925,8382,Anand Savanur,17,17,1,2,1
10926,8383,Shivanand Hosamani,32,16,1,1,1
10927,8384,Indira Naik,53,9,1,4,2
10928,8384,Chetan Kambli,15,20,7,2,1
10929,8385,Pavan Joshi,19,5,3,1,1
10930,8386,Rashmi Bangera,24,11,2,3,2
10931,8386,Siddaraju Naikar,18,9,1,2,1
10932,8387,Nandish Shetty,26,1,3,2,1
10933,8387,Gopal Murthy,26,8,1,1,1
10934,8388,Harish Meti,22,4,5,1,1
10935,8389,Srinivas Swamy,33,11,1,1,1
10936,8389,Nagesh Bhat,28,15,1,2,1
10937,8390,Shobha Bhat,32,9,1,3,2
10938,8391,Prakash Kambli,29,14,1,2,1
10939,8391,Venkatesh Bai,28,1,1,1,1
10940,8392,Gopal Shankar,42,13,1,1,1
10941,8393,Hanumanthappa Kumar,18,15,2,1,1
10942,8394,Latha Yadav,38,5,1,2,2
10943,8395,Saraswathi Hegde,26,17,1,1,2
10944,8395,Deepa Raju,58,14,1,1,2
10945,8396,Vishwanath Angadi,51,12,6,1,1
10946,8397,Hanumanthappa Prasad,25,7,1,1,1
10947,8398,Girish Prasad,36,5,2,3,1
10948,8399,Rajesh Acharya,15,15,3,2,1
10949,8400,Asha Bangera,35,5,1,2,2
10950,8401,Siddaraju Shankar,54,4,1,2,1
10951,8402,Vasantha Devi,15,9,2,1,2
10952,8402,Nagesh Ganiger,20,5,1,1,1
10953,8403,Darshan Bangera,32,4,1,1,1
10954,8404,Shivanand Bangera,41,17,1,1,1
10955,8405,Shobha Patil,37,20,1,1,2
10956,8405,Suma Raju,29,17,1,1,2
10957,8406,Venkatesh Salian,52,17,1,2,1
10958,8407,Harish Naik,51,6,1,1,1
10959,8408,Sneha Ganiger,21,6,2,2,2
10960,8408,Padma Bagewadi,44,9,2,5,2
10961,8409,Ramesh Naik,36,13,3,2,1
10962,8410,Sachin Prasad,30,19,1,2,1
10963,8411,Rajesh Devi,16,3,1,2,1
10964,8412,Kamala Gowda,53,5,2,1,2
10965,8412,Ramesh Angadi,30,18,1,2,1
10966,8413,Kumaraswamy Nayak,44,16,2,3,3
10967,8414,Prasad Lamani,27,6,1,3,1
10968,8415,Shivanand Devi,27,1,2,2,1
10969,8415,Asha Bhat,52,18,4,4,2
10970,8416,Deepak Raju,39,3,1,2,1
10971,8417,Latha Bhat,40,19,1,2,2
10972,8418,Shivakumar Kattimani,15,5,3,2,1
10973,8419,Saraswathi Desai,37,3,5,2,2
10974,8420,Sagar Hegde,17,17,1,4,1
10975,8421,Prasad Siddi,22,12,1,2,1
10976,8422,Saraswathi Poojary,15,7,1,3,2
10977,8423,Suma Meti,28,15,1,2,2
10978,8423,Suresh Devi,15,14,2,1,1
10979,8424,Ambika Desai,39,19,1,3,2
10980,8424,Chandrika Hiremath,38,14,1,3,2
10981,8425,Chetan Raju,33,11,1,1,1
10982,8426,Arun Bhat,39,5,1,2,1
10983,8427,Vidya Kattimani,38,14,1,2,2
10984,8428,Rekha Salian,52,19,2,1,2
10985,8429,Ramesh Devi,43,19,1,2,1
10986,8429,Indira Naik,47,4,2,2,2
10987,8430,Vasantha Yadav,36,9,4,3,2
10988,8430,Mahesh Bangera,25,20,1,1,1
10989,8431,Prakash Hiremath,29,7,1,3,1
10990,8432,Venkatesh Hosamani,38,9,4,1,1
10991,8433,Bharath Shankar,25,11,1,1,1
10992,8434,Padma Kumari,24,13,4,1,2
10993,8435,Siddaraju Hosamani,25,16,1,2,1
10994,8435,Latha Bagewadi,29,5,1,1,2
10995,8436,Sagar Shetty,33,14,3,2,1
10996,8437,Manjunath Swamy,31,16,1,3,1
10997,8438,Shilpa Gupta,34,12,1,1,2
10998,8439,Mohan Acharya,27,3,1,5,1
10999,8439,Pavan Naik,15,2,1,3,1
11000,8440,Roopa Lamani,30,10,1,2,2
11001,8441,Hanumanthappa Bangera,23,14,1,1,1
11002,8441,Indira Naik,17,14,3,1,2
11003,8442,Naveen Desai,22,14,1,2,1
11004,8443,Siddaraju Nayak,19,17,7,1,1
11005,8444,Santosh Shetty,22,10,3,2,1
11006,8445,Rajesh Angadi,23,12,1,3,1
11007,8445,Anand Bangera,31,7,1,3,1
11008,8446,Kiran Nayak,32,4,1,1,1
11009,8447,Srinivas Kumar,51,17,1,1,1
11010,8447,Sachin Bai,43,19,1,4,1
11011,8448,Ganesh Shetty,29,13,1,1,1
11012,8449,Suresh Lamani,17,10,1,4,1
11013,8450,Vidya Hosamani,21,4,1,1,2
11014,8451,Kamala Kumari,33,20,2,1,2
11015,8452,Kumaraswamy Kattimani,26,8,1,2,1
11016,8453,Padma Nayak,34,4,1,2,2
11017,8454,Anil Ganiger,32,7,1,1,1
11018,8455,Savitha Hiremath,18,13,1,2,2
11019,8456,Shilpa Poojary,32,4,2,3,2
11020,8457,Shivakumar Kumari,41,13,1,2,1
11021,8457,Divya Naik,25,18,1,3,2
11022,8458,Jyothi Hegde,43,6,4,1,2
11023,8458,Srinivas Shankar,15,6,1,3,1
11024,8459,Sneha Ganiger,15,20,1,3,2
11025,8460,Chandrashekar Joshi,48,14,4,3,1
11026,8461,Vidya Hiremath,15,9,1,3,2
11027,8462,Venkatesh Naikar,32,20,2,4,1
11028,8462,Kamala Bai,32,8,2,5,2
11029,8463,Suresh Murthy,35,7,4,1,1
11030,8463,Darshan Ganiger,27,6,1,5,1
11031,8464,Suma Patil,30,2,4,1,2
11032,8464,Shivanand Prasad,29,3,3,1,1
11033,8465,Nagesh Gowda,18,13,1,1,1
11034,8466,Bharathi Bagewadi,55,12,1,1,2
11035,8467,Rekha Patil,28,16,1,2,2
11036,8467,Rajesh Hosamani,36,11,2,4,1
11037,8468,Naveen Lamani,43,19,1,1,1
11038,8469,Kiran Hosamani,56,15,1,4,1
11039,8470,Suresh Hegde,45,11,6,4,1
11040,8471,Vidya Bangera,15,16,1,2,2
11041,8472,Vidya Hiremath,15,9,1,3,2
11042,8472,Siddaraju Murthy,46,4,1,5,1
11043,8473,Shivakumar Hiremath,23,7,3,1,1
11044,8473,Shivakumar Kumari,41,13,1,2,1
11045,8474,Priya Devi,21,5,1,2,2
11046,8475,Bharath Yadav,15,9,1,2,1
11047,8476,Prakash Hiremath,29,7,1,3,1
11048,8477,Santosh Swamy,47,19,1,1,1
11049,8478,Siddaraju Angadi,39,19,2,3,1
11050,8479,Deepak Ganiger,43,14,1,1,1
11051,8480,Umesh Shankar,44,14,1,3,1
11052,8480,Girish Shetty,20,13,6,3,1
11053,8481,Manjunath Patil,24,7,2,1,1
11054,8482,Savitha Bangera,38,2,6,2,2
11055,8482,Arun Gowda,26,3,1,1,1
11056,8483,Divya Bhat,29,20,1,2,2
11057,8484,Lakshman Gowda,38,4,1,2,1
11058,8485,Parvathi Murthy,26,2,4,1,2
11059,8485,Kavitha Raju,24,16,1,3,2
11060,8486,Jagadish Bhat,35,17,1,3,1
11061,8487,Hanumanthappa Patil,54,18,1,5,1
11062,8488,Naveen Bagewadi,43,10,1,3,1
11063,8489,Jyothi Hegde,43,6,4,1,2
11064,8490,Rekha Patil,30,10,3,4,2
11065,8490,Nandini Desai,34,13,1,3,2
11066,8491,Gopal Kattimani,48,20,1,1,1
11067,8491,Pushpa Bagewadi,23,7,1,3,2
11068,8492,Yashodha Prasad,24,3,2,2,2
11069,8493,Siddaraju Bai,45,11,2,1,1
11070,8494,Pavan Naik,39,17,1,2,1
11071,8494,Bharath Joshi,20,19,1,1,1
11072,8495,Jyothi Kattimani,30,3,1,2,2
11073,8495,Sneha Gupta,36,3,1,4,2
11074,8496,Vasantha Swamy,34,2,2,3,2
11075,8497,Santosh Gowda,38,8,1,2,1
11076,8498,Rashmi Swamy,18,14,2,3,2
11077,8499,Savitha Savanur,49,4,1,1,2
11078,8500,Kamala Kattimani,32,3,1,1,2
11079,8501,Nagesh Kambli,35,12,1,2,1
11080,8502,Surya Salian,29,19,1,4,1
11081,8503,Renuka Gupta,30,15,1,1,2
11082,8504,Jagadish Angadi,33,5,1,1,1
11083,8505,Ravi Desai,23,8,1,4,1
11084,8505,Kamala Swamy,15,20,1,2,2
11085,8506,Ganesh Hegde,41,10,1,1,1
11086,8507,Vasantha Patil,29,13,3,2,2
11087,8508,Vishwanath Gupta,29,4,1,1,1
11088,8509,Manjunath Ganiger,36,19,3,2,1
11089,8509,Kamala Ganiger,56,18,5,5,2
11090,8510,Yashodha Naik,18,13,1,1,2
11091,8511,Harish Poojary,28,10,1,1,1
11092,8512,Kiran Ganiger,19,19,1,3,1
11093,8512,Madhu Kumari,17,18,1,2,1
11094,8513,Manoj Joshi,48,15,1,2,1
11095,8514,Ramesh Meti,26,12,1,2,1
11096,8514,Mahesh Desai,33,11,1,4,1
11097,8515,Ashok Shankar,22,10,1,1,1
11098,8516,Anitha Bhat,34,2,1,3,2
11099,8517,Vidya Reddy,41,14,1,1,2
11100,8518,Siddaraju Gowda,50,3,4,1,1
11101,8519,Prasad Lamani,27,6,1,3,1
11102,8520,Chetan Yadav,52,3,1,3,1
11103,8521,Vinay Meti,46,3,4,2,1
11104,8522,Anil Meti,55,8,1,2,1
11105,8523,Jagadish Naik,17,12,1,2,1
11106,8524,Santosh Shetty,28,16,1,2,1
11107,8525,Kiran Murthy,22,5,1,1,1
11108,8526,Krishna Hegde,23,8,4,2,1
11109,8526,Kamala Raju,39,8,1,1,2
11110,8527,Nandini Gupta,20,1,6,2,2
11111,8528,Nandish Poojary,25,9,2,1,1
11112,8529,Ganesh Murthy,57,1,1,1,1
11113,8529,Basavaraj Bangera,33,9,1,2,1
11114,8530,Suresh Bhat,37,15,1,3,1
11115,8531,Savitha Nayak,33,16,3,1,2
11116,8532,Sagar Murthy,20,1,1,2,1
11117,8533,Kavitha Shetty,37,9,5,2,2
11118,8534,Shobha Naikar,25,3,1,1,2
11119,8535,Pavan Gowda,34,5,5,1,1
11120,8536,Manoj Gowda,41,9,1,2,1
11121,8537,Sneha Kambli,43,10,1,3,2
11122,8537,Mohan Hiremath,27,8,1,1,1
11123,8538,Asha Kumari,52,18,3,1,2
11124,8538,Sachin Bai,41,18,1,2,1
11125,8539,Lakshman Angadi,19,18,1,2,1
11126,8540,Sunitha Hosamani,30,9,1,2,2
11127,8541,Chandrashekar Rao,29,4,1,4,3
11128,8542,Shankar Murthy,26,6,2,5,1
11129,8542,Sachin Poojary,36,12,2,3,1
11130,8543,Kiran Murthy,22,5,1,1,1
11131,8543,Shilpa Shankar,21,16,1,2,2
11132,8544,Geetha Siddi,36,12,1,3,2
11133,8545,Jagadish Acharya,28,1,1,1,1
11134,8545,Manjunath Joshi,29,12,1,4,1
11135,8546,Ambika Bangera,39,7,1,2,2
11136,8546,Rajesh Bagewadi,18,16,1,3,1
11137,8547,Kiran Shetty,32,17,2,2,1
11138,8548,Rajeshwari Nayak,18,7,1,1,2
11139,8549,Darshan Siddi,31,20,2,2,1
11140,8549,Nagaraj Kattimani,15,16,4,2,1
11141,8550,Nandini Desai,39,13,7,3,2
11142,8551,Parvathi Naikar,28,2,1,3,2
11143,8551,Parvathi Bagewadi,26,1,3,3,2
11144,8552,Ravi Kumari,29,11,1,1,1
11145,8552,Basavaraj Naikar,15,17,1,2,1
11146,8553,Parvathi Bhat,27,15,1,1,2
11147,8554,Anitha Nayak,35,2,1,2,2
11148,8555,Anitha Naik,35,8,1,3,2
11149,8555,Mohan Bangera,33,15,1,1,1
11150,8556,Saraswathi Naikar,21,18,1,1,2
11151,8557,Ravi Hegde,33,10,1,1,1
11152,8558,Darshan Gupta,15,19,1,1,1
11153,8558,Bharath Bai,26,13,2,2,1
11154,8559,Sachin Bangera,37,18,1,5,1
11155,8559,Manoj Bagewadi,15,18,1,2,1
11156,8560,Anitha Joshi,32,9,1,1,2
11157,8560,Girish Siddi,15,15,1,2,1
11158,8561,Rajesh Acharya,41,14,1,4,1
11159,8561,Umesh Hegde,38,15,1,1,1
11160,8562,Rekha Devi,15,20,1,3,2
11161,8563,Bharath Lamani,30,4,1,1,1
11162,8564,Chetan Bagewadi,15,6,1,3,1
11163,8565,Sagar Siddi,29,13,1,3,1
11164,8566,Rajesh Yadav,43,2,1,2,1
11165,8566,Meena Kumar,15,5,1,4,2
11166,8567,Ashok Kumari,28,13,1,4,1
11167,8568,Kiran Reddy,53,2,1,2,1
11168,8569,Vidya Gowda,26,16,2,2,2
11169,8570,Jagadish Yadav,45,19,1,4,1
11170,8570,Vinay Shankar,24,13,2,5,1
11171,8571,Siddaraju Salian,41,9,1,1,1
11172,8572,Shobha Gupta,32,6,1,4,2
11173,8573,Nagesh Hegde,37,9,1,2,1
11174,8574,Deepa Murthy,37,1,1,1,2
11175,8574,Gopal Siddi,39,15,1,2,1
11176,8575,Basavaraj Kattimani,19,1,1,2,1
11177,8576,Jyothi Shankar,17,18,2,2,2
11178,8577,Lakshman Bagewadi,55,1,1,1,1
11179,8577,Asha Bagewadi,49,4,1,4,2
11180,8578,Ramesh Devi,20,17,1,1,1
11181,8579,Ramesh Siddi,24,18,2,1,1
11182,8579,Shankar Shankar,24,14,1,2,1
11183,8580,Pooja Savanur,34,1,5,1,2
11184,8580,Anil Kattimani,40,18,3,5,1
11185,8581,Yashodha Angadi,28,2,1,2,2
11186,8582,Srinivas Prasad,36,3,1,1,1
11187,8583,Nandish Angadi,33,9,2,1,1
11188,8583,Padma Salian,44,2,1,3,2
11189,8584,Shivanand Desai,24,15,1,2,1
11190,8585,Sachin Naik,39,7,1,2,1
11191,8586,Savitha Hegde,43,9,2,1,2
11192,8587,Harish Bangera,33,2,1,2,1
11193,8588,Priya Hiremath,38,20,1,1,2
11194,8588,Vasantha Angadi,43,16,5,3,2
11195,8589,Gopal Acharya,26,12,1,3,1
11196,8589,Prasad Bai,33,16,1,2,1
11197,8590,Savitha Kumar,42,12,1,1,2
11198,8590,Prakash Bhat,31,11,2,2,1
11199,8591,Lakshmi Meti,27,3,2,2,2
11200,8591,Bharathi Angadi,23,12,1,2,2
11201,8592,Bharath Kattimani,15,7,2,4,1
11202,8593,Rekha Raju,39,17,2,1,2
11203,8593,Kiran Rao,38,12,1,4,1
11204,8594,Venkatesh Shankar,37,1,1,1,1
11205,8595,Vasantha Bai,18,17,1,2,2
11206,8596,Radha Nayak,15,13,1,1,2
11207,8597,Ambika Kambli,47,17,3,3,2
11208,8598,Ganesh Raju,41,5,1,3,1
11209,8599,Meena Hosamani,22,19,1,2,2
